movieId,title,genres
6066,Little Boy Blue (1997),Drama
8158,"Ugly, The (1997)",Horror|Thriller
1255,"Perfect Murder, A (1998)",Thriller
3938,Beyond Silence (Jenseits der Stille) (1996),Drama
1652,Six Days Seven Nights (1998),Adventure|Comedy|Romance
247,Can't Hardly Wait (1998),Comedy|Drama|Romance
3939,Cousin Bette (1998),Comedy
3940,High Art (1998),Drama|Romance
3941,"Land Girls, The (1998)",Drama|War
8212,Passion in the Desert (1998),Adventure|Drama
4784,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama
7982,Dear Jesse (1997),Documentary
5164,Dream for an Insomniac (1996),Drama|Romance
10107,Hav Plenty (1997),Comedy
2775,Henry Fool (1997),Comedy|Drama
6938,Marie From the Bay of Angels (Marie Baie Des Anges) (1997),Drama
7752,Mr. Jealousy (1997),Comedy|Romance
1653,Mulan (1998),Adventure|Animation|Children|Comedy|Drama
8645,Resurrection Man (1998),Drama|Thriller
1081,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
3942,I Went Down (1997),Action|Comedy|Crime
484,Dr. Dolittle (1998),Comedy
1805,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1044,Picnic at Hanging Rock (1975),Drama|Mystery
1654,Smoke Signals (1998),Comedy|Drama
9323,Voyage to the Beginning of the World (Viagem ao PrincÃ­pio do Mundo) (1997),Drama
2776,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
248,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
485,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
1806,Madeline (1998),Children|Comedy
486,Small Soldiers (1998),Animation|Children|Fantasy|War
1655,Pi (1998),Sci-Fi|Thriller
6955,Whatever (1998),Drama
487,There's Something About Mary (1998),Comedy|Romance
3257,Plan 9 from Outer Space (1959),Horror|Sci-Fi
5010,Wings (1927),Action|Drama|Romance|War
5011,"Broadway Melody, The (1929)",Musical
2960,All Quiet on the Western Front (1930),Action|Drama|War
5012,Cimarron (1931),Drama|Western
2140,Grand Hotel (1932),Drama
5013,Cavalcade (1933),Drama|Romance|War
2777,Mutiny on the Bounty (1935),Adventure|Drama
5014,"Great Ziegfeld, The (1936)",Drama|Musical
7881,"Life of Emile Zola, The (1937)",Drama
2315,You Can't Take It with You (1938),Comedy|Romance
2316,How Green Was My Valley (1941),Drama|Musical|Romance
2141,Mrs. Miniver (1942),Drama|War
3943,Going My Way (1944),Comedy
2142,"Lost Weekend, The (1945)",Drama
2143,"Best Years of Our Lives, The (1946)",Drama|War
3944,Gentleman's Agreement (1947),Drama
2317,Hamlet (1948),Drama
2144,All the King's Men (1949),Drama
5165,"Greatest Show on Earth, The (1952)",Drama
2145,From Here to Eternity (1953),Drama|Romance|War
2146,On the Waterfront (1954),Crime|Drama
2147,Marty (1955),Drama|Romance
1082,West Side Story (1961),Drama|Musical|Romance
2148,Tom Jones (1963),Comedy
2537,"Man for All Seasons, A (1966)",Drama
3026,In the Heat of the Night (1967),Drama|Mystery
3789,Oliver! (1968),Drama|Musical
2497,Midnight Cowboy (1969),Drama
1656,"French Connection, The (1971)",Action|Crime|Drama|Thriller
488,Rocky (1976),Action|Drama|Romance
1045,Kramer Vs. Kramer (1979),Drama
2498,Ordinary People (1980),Drama
2149,Chariots of Fire (1981),Drama
2499,Terms of Endearment (1983),Comedy|Drama
1046,Out of Africa (1985),Drama|Romance
1047,"Last Emperor, The (1987)",Drama
489,Rain Man (1988),Drama
1048,Driving Miss Daisy (1989),Drama
2150,Take the Money and Run (1969),Comedy|Crime
3945,Klute (1971),Drama|Mystery
2064,Repo Man (1984),Comedy|Sci-Fi
2052,Metropolitan (1990),Comedy
1247,Labyrinth (1986),Adventure|Children|Fantasy
1328,"Breakfast Club, The (1985)",Comedy|Drama
490,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror|Thriller
491,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Comedy|Fantasy|Horror|Thriller
492,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Fantasy|Horror|Thriller
2093,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
493,Freddy's Dead: The Final Nightmare (1991),Horror
494,Friday the 13th (1980),Horror
3443,Friday the 13th Part 2 (1981),Horror
2686,Friday the 13th Part 3: 3D (1982),Horror
3065,Friday the 13th Part IV: The Final Chapter (1984),Horror
3444,Friday the 13th Part V: A New Beginning (1985),Horror
3445,Friday the 13th Part VI: Jason Lives (1986),Horror
3446,Friday the 13th Part VII: The New Blood (1988),Horror
3447,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
2941,Halloween (1978),Horror
3448,Halloween II (1981),Horror
3066,Halloween III: Season of the Witch (1982),Horror
5330,Halloween 4: The Return of Michael Myers (1988),Horror
2065,Halloween 5: The Revenge of Michael Myers (1989),Horror
1256,Prom Night (1980),Horror
7251,Hello Mary Lou: Prom Night II (1987),Horror
7252,Prom Night III: The Last Kiss (1989),Horror
8159,Prom Night IV: Deliver Us From Evil (1992),Horror
3449,Child's Play (1988),Horror|Thriller
495,Child's Play 2 (1990),Horror|Thriller
496,Child's Play 3 (1991),Comedy|Horror|Thriller
497,Poltergeist (1982),Drama|Fantasy|Horror|Thriller
3450,Poltergeist II: The Other Side (1986),Horror|Thriller
5558,Poltergeist III (1988),Horror|Thriller
1083,"Exorcist, The (1973)",Horror|Mystery
5331,Exorcist II: The Heretic (1977),Horror
1504,"Exorcist III, The (1990)",Horror
498,Lethal Weapon (1987),Action|Comedy|Crime|Drama
499,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
500,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
501,Gremlins (1984),Comedy|Horror
502,Gremlins 2: The New Batch (1990),Comedy|Horror
503,"Goonies, The (1985)",Adventure|Children|Comedy|Fantasy
1190,"Mask of Zorro, The (1998)",Action|Adventure|Romance
5868,Polish Wedding (1998),Comedy
5736,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir
2778,Soylent Green (1973),Drama|Horror|Sci-Fi|Thriller
2318,Metropolis (1927),Drama|Romance|Sci-Fi|Thriller
504,Back to the Future Part II (1989),Action|Adventure|Comedy|Sci-Fi
505,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
506,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
2933,Freaky Friday (1977),Children|Comedy
1133,"Absent Minded Professor, The (1961)",Children|Comedy|Fantasy
3946,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western
2961,Babes in Toyland (1961),Children|Fantasy|Musical
2151,Bambi (1942),Animation|Children|Drama
1474,Seven Samurai (Shichinin no samurai) (1954),Action|Drama
1049,Dangerous Liaisons (1988),Drama|Romance
507,Dune (1984),Adventure|Sci-Fi
1050,"Last Temptation of Christ, The (1988)",Drama
1505,"Godfather: Part III, The (1990)",Action|Crime|Drama
2678,"Rapture, The (1991)",Drama|Mystery
2500,Lolita (1997),Drama|Romance
508,Disturbing Behavior (1998),Horror|Thriller
3511,Jane Austen's Mafia! (1998),Comedy|Crime
192,Saving Private Ryan (1998),Action|Drama|War
3947,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
9466,East Palace West Palace (Dong gong xi gong) (1997),Drama
4989,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)",Children|Comedy
4990,"Barefoot Executive, The (1971)",Children|Comedy
3451,"Black Cauldron, The (1985)",Animation|Children
3452,"Black Hole, The (1979)",Sci-Fi
2586,Blackbeard's Ghost (1968),Children|Comedy
1807,Blank Check (1994),Children|Comedy
6417,Candleshoe (1977),Adventure|Children|Comedy
2280,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi
8203,Cheetah (1989),Adventure|Children
4991,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy
2939,Condorman (1981),Action|Adventure|Children|Comedy
1329,D2: The Mighty Ducks (1994),Children|Comedy
2587,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy
6862,"Devil and Max Devlin, The (1981)",Comedy|Fantasy
5954,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance
509,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
7845,"Gnome-Mobile, The (1967)",Adventure|Children|Fantasy|Musical
1808,"Great Mouse Detective, The (1986)",Animation|Children
4992,"Happiest Millionaire, The (1967)",Comedy|Musical
510,Herbie Goes Bananas (1980),Adventure|Children|Comedy
511,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy
512,Hocus Pocus (1993),Children|Comedy
1330,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
1257,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
6418,Hot Lead and Cold Feet (1978),Comedy|Western
5351,In Search of the Castaways (1962),Adventure|Children
2152,"Incredible Journey, The (1963)",Adventure|Children
513,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
1051,"Parent Trap, The (1998)",Children|Comedy|Romance
514,BASEketball (1998),Comedy
7250,Full Tilt Boogie (1997),Documentary
2588,"Governess, The (1998)",Drama|Romance
7976,"Seventh Heaven (SeptiÃ¨me ciel, Le) (1997)",Drama|Romance
2053,Roger & Me (1989),Comedy|Documentary
1052,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
2153,Out of the Past (1947),Film-Noir
1134,Doctor Zhivago (1965),Drama|Romance|War
4590,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
2154,"Trip to Bountiful, The (1985)",Drama
3948,Tender Mercies (1983),Drama
3101,And the Band Played On (1993),Drama
515,"'burbs, The (1989)",Comedy
3220,Fandango (1985),Comedy
6096,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance
1053,Mephisto (1981),Drama|War
1054,Blue Velvet (1986),Drama|Mystery|Thriller
5666,"Journey of Natty Gann, The (1985)",Adventure|Children
2008,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
7552,Kidnapped (1960),Children|Drama
2501,Lady and the Tramp (1955),Animation|Children|Comedy|Musical|Romance
1331,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
1332,"Mighty Ducks, The (1992)",Children|Comedy
1809,"Muppet Christmas Carol, The (1992)",Children|Fantasy|Musical
4824,Newsies (1992),Children|Musical
2502,One Hundred and One Dalmatians (a.k.a. 101 Dalmatians) (1961),Animation|Children|Comedy
2589,One Magic Christmas (1985),Drama|Fantasy
1191,Peter Pan (1953),Animation|Children|Fantasy|Musical
2009,Popeye (1980),Adventure|Comedy|Musical
1657,"Rescuers Down Under, The (1990)",Animation|Children
3453,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama|Fantasy
1084,Return from Witch Mountain (1978),Children|Sci-Fi
1658,"Return of Jafar, The (1994)",Adventure|Animation|Children|Comedy|Fantasy|Musical
2590,Return to Oz (1985),Adventure|Children|Fantasy
1258,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
4993,"Shaggy D.A., The (1976)",Children|Comedy
3116,Sleeping Beauty (1959),Animation|Children|Musical
1810,Something Wicked This Way Comes (1983),Children|Fantasy|Horror|Mystery
4994,Son of Flubber (1963),Children|Comedy
2155,Song of the South (1946),Adventure|Animation|Children|Musical
516,Splash (1984),Comedy|Fantasy|Romance
8037,Squanto: A Warrior's Tale (1994),Adventure|Drama
3258,Steamboat Willie (1928),Animation|Children|Comedy|Musical
3454,Tall Tale (1995),Adventure|Children|Fantasy|Western
6094,Tex (1982),Drama
517,Tron (1982),Action|Adventure|Animation|Sci-Fi|Thriller
3027,Swing Kids (1993),Drama|War
518,Halloween H20: 20 Years Later (1998),Horror|Thriller
2010,L.A. Story (1991),Comedy|Romance
2591,"Jerk, The (1979)",Comedy
2592,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
2054,"Man with Two Brains, The (1983)",Comedy
1055,Grand Canyon (1991),Crime|Drama
3455,Graveyard Shift (1990),Horror|Thriller
1192,"Outsiders, The (1983)",Drama
519,Indiana Jones and the Temple of Doom (1984),Action|Adventure
1248,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
520,1984 (a.k.a. Nineteen Eighty-Four) (1984),Drama|Sci-Fi
3028,"Dead Zone, The (1983)",Drama|Fantasy|Horror|Thriller
3456,Maximum Overdrive (1986),Horror
1659,Needful Things (1993),Drama|Horror
3102,Cujo (1983),Horror|Thriller
3067,Children of the Corn (1984),Horror|Thriller
1811,All Dogs Go to Heaven (1989),Animation|Children
521,"Addams Family, The (1991)",Comedy|Fantasy|Horror
1193,Ever After: A Cinderella Story (1998),Comedy|Drama|Fantasy|Romance
1660,Snake Eyes (1998),Action|Crime|Mystery|Thriller
8400,"First Love, Last Rites (1997)",Drama|Romance
3512,Safe Men (1998),Comedy
6384,"Saltmen of Tibet, The (Die SalzmÃ¤nner von Tibet) (1997)",Documentary
2156,Atlantic City (1980),Crime|Drama|Romance
2593,Autumn Sonata (HÃ¶stsonaten) (1978),Drama
2503,Who's Afraid of Virginia Woolf? (1966),Drama
1812,Adventures in Babysitting (1987),Adventure|Comedy
1333,Weird Science (1985),Comedy|Fantasy|Sci-Fi
2157,Doctor Dolittle (1967),Adventure|Musical
1334,"Nutty Professor, The (1963)",Comedy
2594,Charlotte's Web (1973),Animation|Children
1335,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
2595,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
522,"Dark Crystal, The (1982)",Adventure|Children|Fantasy
1499,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
1813,"American Tail: Fievel Goes West, An (1991)",Animation|Children|Comedy
1249,Legend (1985),Adventure|Fantasy|Romance
1500,Sixteen Candles (1984),Comedy
1501,Pretty in Pink (1986),Comedy|Drama|Romance
2011,St. Elmo's Fire (1985),Drama|Romance
3949,"Clan of the Cave Bear, The (1986)",Drama
3457,House (1986),Comedy|Horror
3458,House II: The Second Story (1987),Comedy|Horror
523,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
524,"Gods Must Be Crazy II, The (1989)",Comedy
2934,Air Bud: Golden Receiver (1998),Children|Comedy
3950,"Avengers, The (1998)",Action|Adventure
1056,How Stella Got Her Groove Back (1998),Drama|Romance
2722,"Slums of Beverly Hills, The (1998)",Comedy|Drama
8216,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama|Romance
7887,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance
7083,"Henry: Portrait of a Serial Killer, Part 2 (1998)",Crime|Horror
3068,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
1085,Rosemary's Baby (1968),Drama|Horror|Thriller
525,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
1661,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
3103,Attack of the Killer Tomatoes! (1980),Comedy|Horror
5471,Surf Nazis Must Die (1987),Drama
3221,Your Friends and Neighbors (1998),Comedy|Drama
3459,Return to Paradise (1998),Drama|Romance
526,Blade (1998),Action|Horror|Thriller
3204,Dance with Me (1998),Drama|Romance
3513,Dead Man on Campus (1998),Comedy
3669,Wrongfully Accused (1998),Action|Comedy
2055,Next Stop Wonderland (1998),Comedy|Drama|Romance
6719,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama
2596,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
992,Beetlejuice (1988),Comedy|Fantasy
5544,DÃ©jÃ  Vu (1997),Drama|Romance
2158,Rope (1948),Crime|Drama|Thriller
2319,Family Plot (1976),Comedy|Thriller
2159,Frenzy (1972),Thriller
2320,Topaz (1969),Thriller
3029,Torn Curtain (1966),Thriller
2321,Marnie (1964),Drama|Mystery|Romance|Thriller
2160,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
2161,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
2162,"Trouble with Harry, The (1955)",Comedy|Mystery
2163,I Confess (1953),Thriller
249,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
2164,Stage Fright (1950),Mystery|Thriller
2539,54 (1998),Drama
4591,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi
5878,Why Do Fools Fall In Love? (1998),Drama
6084,"Merry War, A (1997)",Comedy
8742,See the Sea (Regarde la mer) (1997),Thriller
527,Willow (1988),Action|Adventure|Fantasy
528,"Untouchables, The (1987)",Action|Crime|Drama
1662,Dirty Work (1998),Comedy
3819,Knock Off (1998),Action
2597,Firelight (1997),Drama
6701,Modulations (1998),Documentary
6319,Phoenix (1998),Crime|Drama
8552,Under Capricorn (1949),Drama
6123,"Paradine Case, The (1947)",Drama
2165,Lifeboat (1944),Drama|War
250,Shadow of a Doubt (1943),Film-Noir|Thriller
2166,Saboteur (1942),Thriller
2167,Mr. & Mrs. Smith (1941),Comedy|Romance
251,Suspicion (1941),Film-Noir|Mystery|Thriller
2322,Jamaica Inn (1939),Drama
2168,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
2323,Young and Innocent (1937),Crime|Thriller
2324,Sabotage (1936),Thriller
2325,Secret Agent (1936),Thriller
2169,"Man Who Knew Too Much, The (1934)",Drama|Thriller
9434,Waltzes from Vienna (1933),Comedy|Musical
6124,Number Seventeen (a.k.a. Number 17) (1932),Thriller
6125,Rich and Strange (1932),Comedy|Romance
10018,"Skin Game, The (1931)",Drama
10339,Elstree Calling (1930),Comedy|Musical
10019,Juno and the Paycock (1930),Drama
2326,Murder! (1930),Mystery|Thriller
9435,"Manxman, The (1929)",Drama
2327,Blackmail (1929),Drama|Thriller
10020,Champagne (1928),Comedy
9189,"Farmer's Wife, The (1928)",Comedy
10021,Downhill (1927),Drama
8040,Easy Virtue (1927),Drama
7293,"Ring, The (1927)",Drama
2328,"Lodger, The (1927)",Crime|Drama|Thriller
10340,"Mountain Eagle, The (1926)",Drama
2329,"Pleasure Garden, The (1925)",Drama
6687,Always Tell Your Wife (1923),Comedy
529,Rounders (1998),Drama
530,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
7929,Digging to China (1998),Drama
7896,Let's Talk About Sex (1998),Drama
7930,One Man's Hero (1999),Drama|War
2598,Simon Birch (1998),Drama
3514,Without Limits (1998),Drama
4592,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
3951,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
5166,My Bodyguard (1980),Drama
5304,Class (1983),Comedy
6541,"Grandview, U.S.A. (1984)",Drama
2170,Broadcast News (1987),Comedy|Drama|Romance
6293,"Allnighter, The (1987)",Comedy|Romance
1502,Working Girl (1988),Comedy|Drama|Romance
3030,Stars and Bars (1988),Comedy
531,Married to the Mob (1988),Comedy
2012,Say Anything... (1989),Comedy|Drama|Romance
2599,My Blue Heaven (1990),Comedy
3952,Men Don't Leave (1990),Drama
10264,"Cabinet of Dr. Ramirez, The (1991)",Comedy
3069,Hero (1992),Comedy|Drama
532,Toys (1992),Action|Comedy|Fantasy
10108,Choices (1981),Drama
4593,Young Doctors in Love (1982),Comedy
3460,Parasite (1982),Horror|Sci-Fi
8267,No Small Affair (1984),Comedy|Romance
7028,"Master, The (1984)",Action
4594,Blame It on Rio (1984),Comedy|Romance
6596,Wisdom (1986),Crime|Drama
3515,One Crazy Summer (1986),Comedy
3222,About Last Night... (1986),Comedy|Drama|Romance
4739,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
6473,We're No Angels (1989),Comedy|Crime
3461,Nothing But Trouble (1991),Adventure|Comedy
2600,"Butcher's Wife, The (1991)",Comedy|Romance
6300,Mortal Thoughts (1991),Mystery|Thriller
533,"Few Good Men, A (1992)",Crime|Drama|Thriller
534,Indecent Proposal (1993),Drama|Romance
9036,"Century of Cinema, A (1994)",Documentary
3516,Permanent Midnight (1998),Drama
3953,One True Thing (1998),Drama
1663,Rush Hour (1998),Action|Comedy|Crime|Thriller
7931,Lilian's Story (1995),Drama
3796,Six-String Samurai (1998),Action|Adventure|Sci-Fi
3954,"Soldier's Daughter Never Cries, A (1998)",Drama
7932,Somewhere in the City (1998),Comedy|Drama
535,Ronin (1998),Action|Crime|Thriller
1336,Urban Legend (1998),Horror|Thriller
6201,Clay Pigeons (1998),Crime
7538,Monument Ave. (1998),Action|Crime|Drama
1135,Pecker (1998),Comedy|Drama
3955,"Sheltering Sky, The (1990)",Drama
2601,Bandit Queen (1994),Drama
3259,If.... (1968),Drama
4185,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
2779,Them! (1954),Sci-Fi|Thriller
2723,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
1664,"Player, The (1992)",Comedy|Crime|Drama
2330,Stardust Memories (1980),Comedy|Drama
536,Edward Scissorhands (1990),Comedy|Drama|Fantasy|Romance
4911,Overnight Delivery (1998),Comedy|Romance
7897,Shadrach (1998),Drama
537,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
4595,"Impostors, The (1998)",Comedy
1665,"Night at the Roxbury, A (1998)",Comedy
1666,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
4917,Strangeland (1998),Thriller
9275,"Battle of the Sexes, The (1959)",Comedy
2602,"Producers, The (1968)",Comedy|Musical
1136,History of the World: Part I (1981),Comedy|Musical
1667,My Cousin Vinny (1992),Comedy
2504,Nashville (1975),Drama|Musical
7933,Love Is the Devil (1998),Drama
7034,Slam (1998),Drama
1668,Holy Man (1998),Comedy
3205,One Tough Cop (1998),Action|Crime
6630,Detroit 9000 (1973),Action|Crime
7934,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
4596,"Mighty, The (1998)",Drama
2603,2010: The Year We Make Contact (1984),Sci-Fi
2505,Children of a Lesser God (1986),Drama
2506,"Elephant Man, The (1980)",Drama
2039,Beloved (1998),Drama
1137,Bride of Chucky (1998),Comedy|Horror|Thriller
2013,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
7935,"Alarmist, The (a.k.a. Life During Wartime) (1997)",Comedy
3670,Happiness (1998),Comedy|Drama
7936,Reach the Rock (1998),Comedy|Drama
1669,Apt Pupil (1998),Drama|Thriller
1138,Pleasantville (1998),Comedy|Drama|Fantasy
538,Soldier (1998),Action|Sci-Fi|War
5373,"Cruise, The (1998)",Documentary
2056,Life Is Beautiful (La Vita Ã¨ bella) (1997),Comedy|Drama|Romance|War
539,Orgazmo (1997),Comedy
7918,Shattered Image (1998),Drama|Thriller
3462,Tales from the Darkside: The Movie (1990),Horror
3104,Vampires (1998),Horror|Western
540,American History X (1998),Crime|Drama
5374,Hands on a Hard Body (1996),Comedy|Documentary
2057,Living Out Loud (1998),Comedy|Drama|Romance
7532,Belly (1998),Crime|Drama
2171,Gods and Monsters (1998),Drama
1670,"Siege, The (1998)",Action|Thriller
252,"Waterboy, The (1998)",Comedy
1995,Elizabeth (1998),Drama
3517,Velvet Goldmine (1998),Drama
541,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
6756,I'll Be Home For Christmas (1998),Comedy|Romance
542,Meet Joe Black (1998),Romance
3956,Dancing at Lughnasa (1998),Drama
4597,Hard Core Logo (1996),Comedy|Drama
7937,"Naked Man, The (1998)",Drama
3031,Runaway Train (1985),Action|Adventure|Drama|Thriller
3957,Desert Bloom (1986),Drama
2780,"Stepford Wives, The (1975)",Sci-Fi|Thriller
5519,"Pope of Greenwich Village, The (1984)",Drama
3206,Sid and Nancy (1986),Drama
2507,Mona Lisa (1986),Comedy|Thriller
3958,Heart Condition (1990),Comedy
2331,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
1057,"Big Chill, The (1983)",Comedy|Drama
1259,Enemy of the State (1998),Action|Thriller
2604,"Rugrats Movie, The (1998)",Animation|Children|Comedy
543,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
2332,Celebrity (1998),Comedy
2687,Central Station (Central do Brasil) (1998),Drama
7058,Savior (1998),Drama|War
1337,Waking Ned Devine (1998),Comedy
1250,"Celebration, The (Festen) (1998)",Drama
4264,Pink Flamingos (1972),Comedy
6202,Glen or Glenda (1953),Drama
2605,Godzilla (Gojira) (1954),Action|Horror|Sci-Fi
3207,Godzilla (a.k.a. Godzilla 1985: The Legend Is Reborn) (Gojira) (1984),Action|Horror|Sci-Fi|Thriller
5128,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
1139,King Kong (1933),Action|Adventure|Horror
3105,King Kong (1976),Action|Adventure|Horror
1260,King Kong Lives (1986),Adventure|Sci-Fi
544,Desperately Seeking Susan (1985),Comedy|Drama|Romance
4598,"Emerald Forest, The (1985)",Action|Adventure|Drama
545,Fletch (1985),Comedy|Crime|Mystery
2281,Fletch Lives (1989),Comedy
4977,Red Sonja (1985),Action|Adventure|Fantasy
1503,Gung Ho (1986),Comedy|Drama
546,"Money Pit, The (1986)",Comedy
2333,"View to a Kill, A (1985)",Action|Adventure|Thriller
3463,Lifeforce (1985),Horror|Sci-Fi
547,Police Academy (1984),Comedy|Crime
548,Police Academy 2: Their First Assignment (1985),Comedy
549,Police Academy 3: Back in Training (1986),Comedy
3797,Police Academy 4: Citizens on Patrol (1987),Comedy
550,Police Academy 5: Assignment: Miami Beach (1988),Comedy
551,Police Academy 6: City Under Siege (1989),Comedy
1671,Babe: Pig in the City (1998),Children|Comedy
3959,Home Fries (1998),Comedy|Romance
6271,Jerry Springer: Ringmaster (1998),Comedy|Drama
552,Very Bad Things (1998),Comedy|Crime
5708,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
553,Psycho (1998),Crime|Horror|Thriller
2508,Little Voice (1998),Comedy
253,"Simple Plan, A (1998)",Crime|Drama|Thriller
3960,Jack Frost (1998),Comedy|Drama
554,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
1672,"Prince of Egypt, The (1998)",Animation|Musical
254,Rushmore (1998),Comedy|Drama
193,Shakespeare in Love (1998),Comedy|Drama|Romance
1058,Mass Appeal (1984),Drama
2606,Miracle on 34th Street (1947),Comedy|Drama
1814,Santa Claus: The Movie (1985),Adventure|Children|Fantasy
2607,Prancer (1989),Children|Drama
2066,Pale Rider (1985),Western
1338,Rambo: First Blood Part II (1985),Action|War
1339,First Blood (Rambo: First Blood) (1982),Action|Drama|Thriller
1340,Rambo III (1988),Action|Adventure|War
194,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
555,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
556,Cocoon (1985),Comedy|Sci-Fi
3961,Cocoon: The Return (1988),Comedy|Sci-Fi
1341,Rocky II (1979),Action|Drama
2942,Rocky III (1982),Action|Drama
2943,Rocky IV (1985),Action|Drama
557,Rocky V (1990),Action|Drama
1097,Clue (1985),Comedy|Mystery
2608,Young Sherlock Holmes (1985),Action|Adventure|Mystery
6489,Violets Are Blue... (1986),Drama|Romance
3223,Back to School (1986),Comedy
3962,Heartburn (1986),Comedy|Drama
4562,Nothing in Common (1986),Comedy
5667,Extremities (1986),Drama|Thriller
1059,"Karate Kid, The (1984)",Drama
2944,"Karate Kid Part II, The (1986)",Action|Adventure|Drama
558,"Karate Kid Part III, The (1989)",Action|Adventure|Drama
1815,Christmas Vacation (1989),Comedy
1086,You've Got Mail (1998),Comedy|Romance
3963,"General, The (1998)",Crime
8133,"Theory of Flight, The (1998)",Comedy|Drama|Romance
1673,"Thin Red Line, The (1998)",Action|Drama|War
559,"Faculty, The (1998)",Horror|Sci-Fi
1816,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
1817,Mighty Joe Young (1949),Adventure|Children|Drama
560,Patch Adams (1998),Comedy|Drama
1674,Stepmom (1998),Drama
