movieId	title	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western
1059	Karate Kid, The (1984)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1060	Dead Ringers (1988)	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
1061	Red Violin, The (Violon rouge, Le) (1998)	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1062	Mosquito Coast, The (1986)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1063	Mission, The (1986)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1064	Soldier's Story, A (1984)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1065	Excalibur (1981)	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1066	Body Heat (1981)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
1067	Time of the Gypsies (Dom za vesanje) (1989)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1068	Man Facing Southeast (Hombre mirando al sudeste) (1986)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
1069	Flashdance (1983)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1070	Indochine (1992)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1071	Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1072	Verdict, The (1982)	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1073	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1074	Mary Poppins (1964)	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
1075	Sleeper (1973)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
1076	Victor/Victoria (1982)	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
1077	Star Trek II: The Wrath of Khan (1982)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
1078	Star Trek III: The Search for Spock (1984)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1079	Star Trek IV: The Voyage Home (1986)	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
1080	Hunt for Red October, The (1990)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1081	X-Files: Fight the Future, The (1998)	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0
1082	West Side Story (1961)	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
1083	Exorcist, The (1973)	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
1084	Return from Witch Mountain (1978)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1085	Rosemary's Baby (1968)	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
1086	You've Got Mail (1998)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1087	Children of the Damned (1963)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
1088	Baby Geniuses (1999)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1089	King and I, The (1956)	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
1090	This Is My Father (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1091	Midsummer Night's Dream, A (1999)	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1092	Notting Hill (1999)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1093	Ghostbusters (a.k.a. Ghost Busters) (1984)	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
1094	Little Shop of Horrors (1986)	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
1095	Holiday Inn (1942)	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
1096	Fox and the Hound, The (1981)	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1097	Clue (1985)	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
1098	Eyes Wide Shut (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1099	Stigmata (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1100	Boys Don't Cry (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1101	Messenger: The Story of Joan of Arc, The (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1102	World Is Not Enough, The (1999)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1103	Flawless (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1104	Anna and the King (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1105	Girl, Interrupted (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1106	Eye of the Beholder (1999)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1107	Tigger Movie, The (2000)	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1108	Ninth Gate, The (1999)	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0
1109	Caddyshack (1980)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1110	Mr. Mom (1983)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1111	Pee-wee's Big Adventure (1985)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1112	Money Train (1995)	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0
1113	Assassins (1995)	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
1114	Fair Game (1995)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1115	Black Sheep (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1116	National Lampoon's Senior Trip (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1117	Blown Away (1994)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1118	Little Big League (1994)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1119	James and the Giant Peach (1996)	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
1120	Fled (1996)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121	Gone Fishin' (1997)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1122	2001: A Space Odyssey (1968)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1123	Meet John Doe (1941)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1124	Children of the Corn IV: The Gathering (1996)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1125	Associate, The (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1126	12 Angry Men (1957)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1127	Femme Nikita, La (Nikita) (1990)	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
1128	Amityville: Dollhouse (1996)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1129	101 Dalmatians (1996)	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1130	Fools Rush In (1997)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1131	Cop Land (1997)	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
1132	Half Baked (1998)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1133	Absent Minded Professor, The (1961)	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1134	Doctor Zhivago (1965)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
1135	Pecker (1998)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1136	History of the World: Part I (1981)	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
1137	Bride of Chucky (1998)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
1138	Pleasantville (1998)	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
1139	King Kong (1933)	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1140	Texas Chainsaw Massacre, The (1974)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1141	Peggy Sue Got Married (1986)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1142	Bandits (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1143	Thomas Crown Affair, The (1968)	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0
1144	Buddy Holly Story, The (1978)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1145	Monkey Shines (1988)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1146	Superstar (1999)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1147	Ferris Bueller's Day Off (1986)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1148	Bats (1999)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1149	Creepshow (1982)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1150	Meatballs Part II (1984)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1151	Awakenings (1990)	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1152	Tarzan the Fearless (1933)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1153	Any Given Sunday (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1154	Who's Harry Crumb? (1989)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1155	Toxic Avenger, The (1985)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
1156	Pok̩mon the Movie 2000 (2000)	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1157	Phantasm IV: Oblivion (1998)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1158	Replacements, The (2000)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1159	Highlander: Endgame (2000)	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1160	Transformers: The Movie (1986)	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1161	State and Main (2000)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1162	Spy Kids (2001)	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1163	Josie and the Pussycats (2001)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1164	Lost in America (1985)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1165	Blob, The (1988)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1166	Critters 2: The Main Course (1988)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
1167	Ernest Saves Christmas (1988)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1168	American Ninja 2: The Confrontation (1987)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1169	Parents (1989)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1170	3 Ninjas (1992)	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171	Spy Game (2001)	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
1172	Funny Girl (1968)	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
1173	Snow Dogs (2002)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1174	Dragon: The Bruce Lee Story (1993)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1175	Taking Care of Business (1990)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1176	Three Men and a Little Lady (1990)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1177	New Guy, The (2002)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1178	Emperor's New Clothes, The (2001)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1179	Tommy Boy (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1180	Baby-Sitters Club, The (1995)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1181	Rudy (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1182	Matilda (1996)	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1183	Breakfast at Tiffany's (1961)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1184	It's a Wonderful Life (1946)	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
1185	Dumbo (1941)	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
1186	Shall We Dance (1937)	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
1187	Dirty Dancing (1987)	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
1188	Simple Wish, A (1997)	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1189	Anastasia (1997)	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1190	Mask of Zorro, The (1998)	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1191	Peter Pan (1953)	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
1192	Outsiders, The (1983)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1193	Ever After: A Cinderella Story (1998)	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0
1194	Tarzan (1999)	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1195	Adventures of Elmo in Grouchland, The (1999)	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1196	League of Their Own, A (1992)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1197	Footloose (1984)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1198	Rugrats in Paris: The Movie (2000)	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1199	Chocolat (2000)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1200	Miss Congeniality (2000)	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1201	Moulin Rouge (2001)	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
1202	Princess Diaries, The (2001)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1203	Max Keeble's Big Move (2001)	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1204	Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1205	Pornstar: The Legend of Ron Jeremy (2001)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1206	Walk to Remember, A (2002)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1207	Mr. Deeds (2002)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1208	Treasure Planet (2002)	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1209	Hot Chick, The (2002)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1210	Wild Thornberrys Movie, The (2002)	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1211	Chicago (2002)	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0
1212	Bend It Like Beckham (2002)	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1213	Holes (2003)	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1214	Down with Love (2003)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1215	Legally Blonde 2: Red, White & Blonde (2003)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1216	Big Fish (2003)	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
1217	Peter Pan (2003)	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1218	Win a Date with Tad Hamilton! (2004)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1219	Miracle (2004)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1220	Ella Enchanted (2004)	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
1221	13 Going on 30 (2004)	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0
1222	Around the World in 80 Days (2004)	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1223	Harold and Kumar Go to White Castle (2004)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1224	First Daughter (2004)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1225	Taxi (2004)	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1226	Finding Neverland (2004)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1227	SpongeBob SquarePants Movie, The (2004)	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1228	Lemony Snicket's A Series of Unfortunate Events (2004)	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1229	Spanglish (2004)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1230	Charlie and the Chocolate Factory (2005)	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1231	Elektra (2005)	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
1232	Miss Congeniality 2: Armed and Fabulous (2005)	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1233	Amityville Horror, The (2005)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1234	Star Wars: Episode III - Revenge of the Sith (2005)	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
1235	Monster-in-Law (2005)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1236	Sisterhood of the Traveling Pants, The (2005)	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1237	Bewitched (2005)	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
1238	Dukes of Hazzard, The (2005)	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1239	Harry Potter and the Goblet of Fire (2005)	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
1240	Rent (2005)	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
1241	City of Lost Children, The (Cit̩ des enfants perdus, La) (1995)	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0
1242	Strange Days (1995)	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0
1243	Hellraiser: Bloodline (1996)	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1244	Delicatessen (1991)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1245	Until the End of the World (Bis ans Ende der Welt) (1991)	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
1246	Tetsuo II: Body Hammer (1992)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1247	Labyrinth (1986)	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1248	Lord of the Rings, The (1978)	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1249	Legend (1985)	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
1250	Celebration, The (Festen) (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1251	Sabrina (1954)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1252	Mark of Zorro, The (1940)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1253	39 Steps, The (1935)	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
1254	Swiss Family Robinson (1960)	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1255	Perfect Murder, A (1998)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1256	Prom Night (1980)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1257	Honey, I Shrunk the Kids (1989)	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0
1258	Rocketeer, The (1991)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1259	Enemy of the State (1998)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1260	King Kong Lives (1986)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1261	War of the Worlds, The (1953)	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0
1262	Spartacus (1960)	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
1263	Jeremiah Johnson (1972)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1264	Captain Horatio Hornblower (1951)	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1265	Jacob's Ladder (1990)	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0
1266	Bell, Book and Candle (1958)	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
1267	Seven Days in May (1964)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1268	Haunted (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1269	Thirteen Days (2000)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
1270	Eddie Murphy Raw (1987)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1271	Mississippi Burning (1988)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
1272	Swordfish (2001)	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
1273	Jurassic Park III (2001)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1274	Topkapi (1964)	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
1275	Summer of '42 (1971)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1276	Oh, God! Book II (1980)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1277	No Way to Treat a Lady (1968)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
1278	Incredible Mr. Limpet, The (1964)	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1279	Wiz, The (1978)	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
1280	GoldenEye (1995)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1281	American President, The (1995)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1282	To Die For (1995)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1283	Broken Arrow (1996)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1284	Bridges of Madison County, The (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1285	Rumble in the Bronx (Hont faan kui) (1995)	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1286	Free Willy 2: The Adventure Home (1995)	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1287	Nine Months (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1288	To Wong Foo, Thanks for Everything! Julie Newmar (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1289	Disclosure (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1290	I.Q. (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1291	Milk Money (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1292	Quiz Show (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1293	Shawshank Redemption, The (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1294	Muriel's Wedding (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1295	It Could Happen to You (1994)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1296	Richie Rich (1994)	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1297	Boxing Helena (1993)	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0
1298	Last Action Hero (1993)	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1299	Man Without a Face, The (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1300	Executive Decision (1996)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1301	Brady Bunch Movie, The (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1302	Nutty Professor, The (1996)	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0
1303	Time to Kill, A (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1304	Ransom (1996)	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
1305	Emma (1996)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1306	Crow: City of Angels, The (1996)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1307	D3: The Mighty Ducks (1996)	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1308	Long Kiss Goodnight, The (1996)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1309	William Shakespeare's Romeo + Juliet (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1310	Platoon (1986)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1311	Private Benjamin (1980)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1312	Full Metal Jacket (1987)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1313	Glory (1989)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1314	Bridge on the River Kwai, The (1957)	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1315	Bad Taste (1987)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
1316	Stand by Me (1986)	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1317	Fried Green Tomatoes (1991)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1318	Pink Floyd: The Wall (1982)	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
1319	Killing Fields, The (1984)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
