movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
8623,Wake of the Red Witch (1948),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8624,DysFunktional Family (2003),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8625,Beginning of the End (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8626,Breakin' (1984),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8627,Lambada (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8628,Roadie (1980),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8629,Friends and Family (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8630,Rio Lobo (1970),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8631,"Walk, Don't Run (1966)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8632,Night Passage (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8633,"Rare Breed, The (1966)",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8634,Operation Pacific (1951),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8635,"Big Trail, The (1930)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8636,"Comancheros, The (1961)",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8637,Duel at Diablo (1966),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8638,Music Box (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8639,North to Alaska (1960),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8640,"Desert Fox, The (1951)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8641,Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning) (1973),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8642,Chisum (1970),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8643,Shattered (1991),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8644,From Justin to Kelly (2003),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8645,Made for Each Other (1939),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8646,Man's Favorite Sport? (1964),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8647,"Anarchist Cookbook, The (2002)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8648,Eve of Destruction (1991),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8649,Gator (1976),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8650,And Now... Ladies and Gentlemen... (2002),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8651,Hot Dog... The Movie (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,Attack of the Puppet People (1958),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8653,Dracula (1979),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8654,Children of the Night (1991),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8655,Daisy Miller (1974),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8656,At War with the Army (1950),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8657,"I, Madman (1989)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8658,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8659,Angie (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8660,"Hospital, The (1971)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8661,Campus Man (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8662,Lipstick (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8663,Frankenstein and the Monster from Hell (1974),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8664,Damage (Fatale) (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8665,Mr. Hobbs Takes a Vacation (1962),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8666,Hercules in New York (1970),1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8667,House of Cards (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8668,Kafka (1991),0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
8669,"Bullfighter, The (Matador) (1986)",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8670,"What's New, Pussycat (1965)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8671,I'm No Angel (1933),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,Beyond the Clouds (Al di là delle nuvole) (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8673,DarkWolf (2003),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8674,Metalstorm: The Destruction of Jared-Syn (1983),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8675,Honey (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8676,"Statement, The (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8677,Beyond Therapy (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8678,"Car 54, Where Are You? (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8679,Blame It on the Bellboy (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8680,"Enforcer, The (1951)",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8681,"Men, The (1950)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8682,Ransom (a.k.a. The Terrorists) (1975),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8683,"Wind and the Lion, The (1975)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,People Will Talk (1951),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8685,I Was a Male War Bride (1949),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8686,Kiss Them for Me (1957),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8687,Heat and Dust (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8688,"Beast of Yucca Flats, The (1961)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8689,Catch That Kid (2004),1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8690,"Innocent, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8691,"Wilby Conspiracy, The (1975)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8692,"Scream, Blacula, Scream! (1973)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8693,Best Defense (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8694,Against the Ropes (2004),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8695,Confessions of a Teenage Drama Queen (2004),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8696,Tokyo Joe (1949),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8697,Fire Down Below (1957),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8698,Richard III (1955),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8699,Mad Dog and Glory (1993),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8700,Night Crossing (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8701,Bandolero! (1968),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8702,"Food of the Gods, The (1976)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8703,Food of the Gods II (1989),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8704,"Osterman Weekend, The (1983)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8705,Hangman's Curse (2003),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8706,Clifford's Really Big Movie (2004),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707,New York Minute (2004),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,Henry & June (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8709,Desperate Hours (1990),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8710,Cat-Women of the Moon (a.k.a. Rocket to the Moon) (1953),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8711,"Prince and the Showgirl, The (1957)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8712,You Light Up My Life (1977),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8713,Good Guys Wear Black (1978),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8714,Zorba the Greek (Alexis Zorbas) (1964),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8715,Internal Affairs (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8716,Zardoz (1974),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8717,Ice-Cold in Alex (1958),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8718,Mogambo (1953),0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8719,Getting It Right (1989),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8720,"Cheerleaders, The (1973)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8721,Bloody Mama (1970),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8722,"Power of One, The (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8723,Harper (1966),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8724,Dahmer (2002),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8725,Sammy and Rosie Get Laid (1987),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8726,Indestructible Man (1956),0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8727,"Wasp Woman, The (1959)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8728,Attack of the Giant Leeches (1959),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8729,"Atlantis, the Lost Continent (1961)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8730,Anne of the Thousand Days (1969),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8731,At Play in the Fields of the Lord (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8732,Frogs (1972),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8733,"Swan, The (1956)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8734,Damn the Defiant! (H.M.S. Defiant) (1962),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8735,Soul Plane (2004),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,"Mother, The (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8737,Give My Regards to Broad Street (1984),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8738,"Adventures of Sherlock Holmes, The (1939)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8739,Americathon (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8740,Sands of Iwo Jima (1949),1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8741,Moment by Moment (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8742,Please Don't Eat the Daisies (1960),0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8743,"Hitcher, The (1986)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8744,"High and the Mighty, The (1954)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8745,Back to Bataan (1945),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8746,"Flying Leathernecks, The (1951)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8747,"Time of Your Life, The (1948)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8748,Man of La Mancha (1972),0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8749,"Night of the Following Day, The (1968)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8750,Prince Valiant (1954),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8751,Zandalee (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8752,"Last Valley, The (1971)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,Morituri (1965),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8754,Orgy of the Dead (1965),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8755,Shalako (1968),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8756,"Shock to the System, A (1990)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8757,What Price Glory (1952),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8758,Destination Tokyo (1943),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8759,My Favorite Wife (1940),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8760,Night and Day (1946),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8761,"Spoilers, The (1942)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8762,Swann in Love (Un amour de Swann) (1984),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8763,Uncle Sam (1997),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8764,"No Deposit, No Return (1976)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,Evilspeak (1981),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8766,Thunderbirds (2004),1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8767,Double Trouble (1967),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8768,Harum Scarum (1965),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8769,"Cookout, The (2004)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8770,"Mangler, The (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8771,Under the Cherry Moon (1986),0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
8772,Lord Jim (1965),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8773,Roller Boogie (1979),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8774,Anatomy of Hell (Anatomie de l'enfer) (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8775,First Daughter (2004),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8776,Class of Nuke 'Em High Part II: Subhumanoid Meltdown (1991),0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
8777,"Alligator People, The (1959)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8778,Basket Case 3: The Progeny (1992),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8779,Basket Case 2 (1990),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8780,Callas Forever (2002),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8781,Cinderfella (1960),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8782,"Errand Boy, The (1961)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8783,"Family Jewels, The (1965)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8784,Alexander the Great (1956),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8785,Conquest of Space (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8786,Celsius 41.11: The Temperature at Which the Brain... Begins to Die (2004),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8787,"Petrified Forest, The (1936)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8788,"Roaring Twenties, The (1939)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8789,Wuthering Heights (1939),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8790,Action in the North Atlantic (1943),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8791,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8792,Passage to Marseille (1944),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8793,They Were Expendable (1945),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8794,Magnificent Obsession (1954),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8795,"Wild One, The (1953)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8796,In Harm's Way (1965),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8797,Khartoum (1966),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8798,Merry Christmas Mr. Lawrence (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8799,Racing with the Moon (1984),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8800,Hard to Kill (1990),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8801,Bring It On Again (2004),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8802,Chimes at Midnight (Campanadas a medianoche) (1965),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8803,Daddy's Dyin'... Who's Got the Will? (1990),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8804,"Show of Force, A (1990)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8805,Man Trouble (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8806,Sergeant York (1941),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8807,Boogeyman (2005),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8808,Magic in the Water (1995),0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8809,Easy (2003),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8810,Pauly Shore Is Dead (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8811,Bunny Lake Is Missing (1965),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8812,The Boyfriend School (1990),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8813,Godzilla vs. The Sea Monster (Gojira-Ebira-Mosura: Nankai no daiketto) (1966),1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8814,Amongst Friends (1993),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8815,Blackball (2003),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8816,Butch and Sundance: The Early Days (1979),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8817,Come and Get It (1936),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8818,Call Northside 777 (1948),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8819,Beauty Shop (2005),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,Eye of the Tiger (1986),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821,Rhinestone (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8822,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8823,"Honeymooners, The (2005)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8824,Cop and ½ (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8825,Billion Dollar Brain (1967),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8826,C.H.O.M.P.S. (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8827,Twice in a Lifetime (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8828,"Three Stooges Meet Hercules, The (1962)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8829,Venom (2005),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8830,Left Behind: World at War (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8831,After School Special (a.k.a. Barely Legal) (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,In the Mix (2005),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8833,"Wild Geese, The (1978)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8834,"Deep, The (1977)",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8835,"White Countess, The (2005)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8836,Dirty Love (2005),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8837,Phat Girlz (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8838,Hoot (2006),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,Footlight Parade (1933),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8840,See No Evil (2006),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8841,Barnyard: The Original Party Animals (2006),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8842,"Texas Chainsaw Massacre: The Beginning, The (2006)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8843,"Grudge 2, The (2006)",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8844,Deliver Us from Evil (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8845,Flicka (2006),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8846,Deck the Halls (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8847,Black Christmas (2006),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8848,David and Bathsheba (1951),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8849,Julius Caesar (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8850,"Fugitive Kind, The (1959)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8851,Are We Done Yet? (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8852,Firehouse Dog (2007),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8853,Kickin It Old Skool (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8854,Delta Farce (2007),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8855,"Night of the Generals, The (1967)",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
8856,Bratz: The Movie (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8857,Daddy Day Camp (2007),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8858,Reservation Road (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8859,"Aviator, The (1985)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8860,Explorers (1985),0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8861,D.A.R.Y.L. (1985),0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8862,"Tale of Despereaux, The (2008)",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8863,Lola (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8864,Switchblade Sisters (1975),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8865,"New Age, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8866,"Trigger Effect, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8867,Hardware (1990),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8868,Office Killer (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8869,"Toxic Avenger, Part II, The (1989)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8870,"Match, The (1999)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8871,Blow Dry (a.k.a. Never Better) (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8872,King Solomon's Mines (1937),1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8873,"Wash, The (2001)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8874,Midway (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8875,Modesty Blaise (1966),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8876,Formula 51 (2001),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8877,Banana Joe (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8878,Absolute Beginners (1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8879,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8880,Tales from the Crypt (1972),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8881,King Solomon's Mines (1985),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8882,Shade (2003),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8883,Ambush (Rukajärven tie) (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8884,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8885,Space Truckers (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8886,Shiri (Swiri) (1999),1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
