userId,movieId,rating
825,32,4
119,527,3
778,1653,3
409,284,4
931,251,4
417,499,5
686,40,5
224,101,5
318,840,2
348,209,4
62,745,3
36,31,4
563,166,4
411,243,3
617,10,3
703,180,5
584,290,5
342,211,3
935,1069,1
76,160,4
656,98,3
930,10,5
402,207,1
530,24,4
58,1023,3
927,611,5
387,926,3
675,221,2
470,576,1
880,93,3
465,204,4
750,458,3
590,497,2
738,77,4
23,883,4
83,632,2
387,324,1
632,464,4
714,87,5
153,53,2
604,91,4
754,276,3
417,93,2
38,900,4
551,502,4
471,324,2
790,528,4
655,949,3
237,256,4
896,556,4
856,58,4
161,977,2
546,46,4
867,797,4
409,703,4
337,60,4
421,1149,2
37,285,4
876,818,2
65,357,5
690,669,4
75,1306,4
154,622,5
779,423,4
339,465,3
6,229,4
133,370,2
862,816,4
534,151,1
254,31,4
941,511,4
421,294,3
821,49,4
596,88,5
341,357,5
136,528,4
105,199,4
10,367,5
47,531,4
499,205,2
687,12,4
35,731,1
28,77,3
883,447,4
450,196,2
386,302,2
26,31,4
335,710,3
934,630,4
15,296,2
428,383,4
283,899,1
399,57,5
743,99,4
122,161,4
717,43,4
356,552,5
361,421,4
6,340,1
660,124,4
465,432,3
351,217,5
869,36,4
62,516,2
442,447,5
662,284,4
782,32,4
6,1123,5
27,1206,3
523,452,4
388,251,5
871,393,4
242,1018,4
881,120,4
41,1134,2
58,187,1
470,249,4
720,286,3
17,297,5
920,253,2
110,796,2
226,95,4
782,469,4
549,774,3
664,166,4
80,479,3
605,189,5
318,800,2
58,477,1
645,305,3
80,244,2
421,965,3
239,911,2
750,161,4
390,572,3
815,651,4
797,274,4
421,125,4
377,112,1
111,528,2
37,150,4
314,1079,3
71,506,5
692,309,5
117,862,5
433,600,3
353,764,1
25,834,4
121,297,3
369,28,4
5,822,3
463,1042,5
677,360,2
393,139,4
742,408,5
205,468,4
658,101,5
18,728,3
774,31,4
461,457,5
325,284,4
41,150,3
626,499,4
878,6,5
464,631,3
239,523,2
696,733,4
657,94,4
349,265,5
221,250,1
185,644,4
333,535,5
54,238,4
496,140,4
165,60,2
727,98,3
41,861,2
229,647,4
705,431,5
779,57,5
791,758,3
847,63,4
409,1259,3
935,534,4
18,1222,2
471,247,4
11,408,4
596,390,1
193,567,4
624,302,5
114,103,3
474,672,4
930,668,4
71,33,4
62,406,2
369,1171,3
821,305,5
339,320,4
207,467,2
668,112,5
202,66,5
907,748,3
402,320,2
872,1,2
284,1159,1
343,364,5
673,69,3
176,289,1
313,375,3
154,491,5
254,50,5
546,25,2
592,668,3
453,121,4
75,179,4
674,296,3
30,86,3
38,710,5
404,357,5
117,298,5
288,60,2
783,103,2
366,628,4
110,555,2
180,905,5
309,656,3
390,197,4
180,1115,5
98,873,4
387,829,4
913,253,3
758,442,4
720,10,2
753,346,2
270,487,4
517,97,3
574,357,2
885,1260,3
417,1159,2
546,588,2
82,413,4
386,755,4
537,329,5
888,896,4
263,217,4
862,191,5
329,644,5
234,104,3
13,644,4
404,276,5
8,734,4
295,482,4
437,140,3
126,619,1
368,182,5
167,676,3
60,260,4
498,496,5
43,355,4
75,1446,1
640,175,2
15,510,4
819,146,2
696,329,4
897,288,4
458,204,2
304,293,5
530,98,4
15,471,3
42,140,5
487,735,3
169,267,3
378,31,3
58,1388,1
516,314,4
78,94,4
47,1216,3
178,559,2
533,49,5
136,277,4
341,469,3
875,31,5
705,27,5
769,363,2
454,34,3
115,144,2
351,1,4
617,406,1
674,531,3
182,751,4
402,671,1
701,1017,1
31,161,5
504,55,3
508,357,5
311,291,3
769,297,3
845,623,4
705,205,3
793,456,3
769,389,1
181,193,2
181,476,4
102,1088,2
34,427,5
582,633,2
442,680,5
445,265,4
353,404,3
340,316,3
9,277,4
649,571,5
65,552,4
742,196,4
478,106,3
683,140,4
61,656,4
577,206,3
845,100,4
765,1110,2
713,376,3
669,828,4
914,862,1
166,95,2
428,179,4
401,181,5
549,140,3
818,175,3
630,136,4
559,389,5
804,575,4
364,479,3
41,423,3
154,83,3
464,289,4
121,166,5
210,144,2
661,99,4
308,82,2
55,112,5
353,293,2
19,1255,4
248,359,4
125,309,5
907,195,3
928,822,3
655,319,4
184,235,5
863,84,1
434,49,4
15,372,2
319,67,4
727,175,3
340,173,3
705,576,4
35,1261,1
650,1349,3
461,57,4
646,862,3
655,95,4
937,435,4
883,363,4
3,264,3
428,207,4
679,24,5
262,4,5
78,354,2
637,83,4
43,433,4
736,873,5
684,361,5
228,528,4
20,1369,3
868,863,3
862,79,4
38,492,5
301,514,1
748,195,4
633,693,5
218,960,4
145,511,4
43,101,3
263,63,3
205,162,5
701,175,4
30,23,4
652,864,3
920,364,5
841,360,5
694,1264,3
39,502,4
623,342,3
54,829,3
724,85,1
843,236,4
546,242,4
488,108,2
747,476,4
776,443,4
713,40,3
342,101,5
311,427,3
384,24,4
453,201,4
646,240,4
5,24,5
482,275,3
885,191,3
434,908,4
708,730,3
311,452,2
47,156,4
154,169,3
269,200,4
479,208,5
565,936,5
797,1105,3
850,404,1
795,289,2
713,172,5
405,452,4
309,95,4
100,350,1
341,181,3
314,36,5
455,748,4
402,1262,1
528,91,4
687,144,4
219,173,3
565,52,1
63,364,3
454,157,4
308,618,4
578,49,4
53,474,1
847,704,2
431,31,4
867,911,2
127,247,5
558,221,2
37,577,3
905,77,4
862,293,3
855,134,5
727,336,3
313,1100,3
35,836,1
409,149,1
161,523,3
290,786,4
915,311,5
430,34,4
110,990,2
556,321,4
815,555,3
348,330,5
148,243,4
906,611,4
39,276,4
927,622,4
463,594,4
9,180,4
519,758,4
169,528,4
804,241,4
248,161,4
376,895,3
30,526,1
661,694,4
542,235,4
96,110,4
660,557,3
734,199,4
670,694,4
226,118,4
558,1457,2
611,699,5
804,274,3
769,185,4
802,370,1
112,174,5
97,144,1
917,179,5
880,619,3
528,216,4
293,114,5
442,747,4
35,786,1
921,501,4
474,780,4
802,9,4
796,189,4
894,456,5
478,10,3
584,722,5
745,264,3
75,1178,3
159,465,5
116,287,3
682,172,3
553,66,5
15,256,5
939,131,4
72,571,2
311,323,4
556,822,5
359,1451,2
162,67,4
395,416,3
24,52,4
769,656,1
37,528,4
38,77,5
129,440,4
546,1143,5
784,46,5
567,240,1
413,252,2
92,320,2
8,244,2
137,530,4
896,452,2
862,154,4
499,511,4
434,1301,2
72,205,3
229,511,4
916,280,3
244,51,3
644,56,4
543,28,3
46,881,3
384,670,4
912,1143,2
56,623,5
570,157,5
127,656,2
210,97,4
12,926,4
668,162,4
662,367,5
121,281,2
136,179,4
650,166,4
633,1112,4
881,618,5
95,174,5
144,250,1
404,186,4
42,216,5
650,1193,2
411,72,4
666,873,3
611,380,4
501,201,5
625,36,4
63,784,4
363,399,4
178,580,3
442,821,4
892,427,4
530,476,4
720,746,5
47,147,4
339,1268,3
910,33,2
542,277,4
71,196,3
450,1534,3
491,14,4
427,102,4
483,307,5
384,1001,4
549,49,4
368,120,5
64,16,4
369,1290,3
3,197,3
489,352,4
802,142,3
98,124,4
193,574,5
118,185,5
566,331,1
889,157,3
504,336,3
750,219,3
826,278,1
310,135,3
100,220,3
789,623,4
178,191,4
634,1259,2
17,409,2
80,288,3
808,253,2
54,1092,2
348,887,5
649,443,1
505,1016,4
311,151,3
556,94,5
648,377,3
413,357,3
97,302,5
577,325,4
542,204,4
617,737,4
930,1077,2
439,502,2
833,60,3
479,321,4
576,424,5
664,502,5
769,244,3
223,652,5
543,117,4
894,369,4
450,455,3
834,120,3
419,101,5
862,623,5
849,58,4
165,554,4
402,1555,1
440,1206,4
226,154,3
47,881,3
752,486,5
690,758,3
37,1013,3
23,506,5
758,552,3
256,357,1
742,186,5
610,1257,1
739,586,5
120,173,4
914,801,4
96,931,3
553,730,5
741,216,4
651,350,4
596,1037,2
232,124,4
605,318,2
374,66,5
723,568,3
825,241,4
19,76,4
531,186,5
30,226,4
38,283,5
864,196,3
809,136,3
516,666,4
138,740,5
52,288,4
650,675,1
70,1245,3
136,252,4
394,973,4
873,435,4
22,189,5
98,781,3
628,476,4
615,356,4
375,174,4
856,32,4
578,533,4
137,665,5
418,603,4
22,277,4
842,890,1
856,191,5
100,211,2
556,473,4
179,31,5
394,50,3
534,909,1
70,321,5
37,364,4
79,83,3
534,187,1
353,269,4
406,118,5
485,245,4
781,177,4
530,973,4
47,719,5
893,164,2
635,356,5
65,413,2
126,144,3
747,403,2
70,14,3
901,57,4
492,423,3
175,298,3
65,789,3
645,82,4
847,501,3
881,307,5
115,1123,3
305,117,3
37,433,4
508,229,5
300,644,4
98,92,5
652,1016,3
80,139,4
712,104,2
205,717,3
576,308,2
315,367,3
162,28,3
353,390,3
565,275,4
661,479,3
784,403,3
454,1259,3
567,31,4
333,895,3
44,600,4
864,805,3
512,419,2
649,1009,3
76,85,3
377,518,2
696,33,3
498,552,3
138,435,4
390,978,4
162,142,3
453,619,4
193,170,2
448,310,3
743,102,5
706,139,4
98,1530,2
835,660,3
804,763,3
457,656,2
93,209,5
797,23,4
803,26,5
829,408,4
92,357,5
650,1641,4
184,239,1
125,93,5
845,48,1
789,357,5
532,188,4
907,456,3
119,764,3
97,849,1
739,502,5
38,495,3
582,226,3
421,682,2
688,502,3
392,618,4
207,97,5
360,347,4
660,364,4
442,982,4
333,329,5
391,855,4
501,356,5
745,657,5
601,124,3
408,1,2
890,7,5
402,703,1
285,666,4
808,431,3
696,68,4
795,886,3
431,1144,2
392,297,3
763,709,4
119,146,3
625,21,3
532,587,3
608,748,2
394,150,2
162,205,3
84,24,5
231,144,1
60,57,4
609,487,3
655,321,4
803,571,4
782,374,3
238,409,3
462,1292,3
547,144,2
820,317,4
388,723,4
836,406,4
202,161,4
55,12,4
797,288,4
162,499,3
76,977,2
479,231,5
819,182,3
226,543,3
361,357,5
453,527,4
394,170,3
158,437,4
138,33,4
32,291,4
622,646,2
779,166,4
285,1109,2
316,403,4
905,725,4
356,731,3
166,700,4
325,211,3
871,278,4
82,102,2
550,427,4
455,812,2
41,814,4
907,500,4
856,44,3
147,254,4
559,331,3
114,552,3
387,787,3
149,488,4
348,873,5
881,264,3
15,986,1
339,1023,1
103,862,5
329,974,2
2,974,4
405,421,4
461,221,5
853,0,4
587,532,2
137,86,2
735,189,3
461,697,5
771,52,5
561,117,4
469,280,4
37,931,3
657,216,5
98,472,4
394,278,3
534,452,2
158,11,4
897,629,5
151,527,1
650,889,2
200,675,4
83,595,3
728,22,5
543,24,4
716,141,3
808,482,5
544,305,4
436,243,4
782,256,5
140,567,4
782,154,4
125,50,5
435,117,5
573,173,4
325,973,4
22,4,3
779,309,5
120,409,4
52,273,5
461,211,4
3,675,5
662,9,4
826,1383,1
662,120,4
343,311,3
819,417,5
71,355,5
723,491,3
129,750,4
751,353,4
690,57,5
105,356,3
52,311,5
925,866,4
802,1056,4
445,491,2
379,703,4
286,333,5
15,320,5
111,651,3
628,220,4
221,289,4
92,153,2
126,52,5
82,113,5
548,843,5
498,24,5
797,635,4
66,353,2
218,216,4
115,613,3
720,97,3
80,599,3
467,169,3
798,187,1
105,699,5
528,567,4
778,206,3
752,182,3
185,101,4
538,333,4
3,151,3
308,50,5
52,314,5
658,623,4
532,1037,5
151,141,3
264,403,4
797,1270,4
725,745,3
852,251,2
43,434,2
876,330,4
19,471,4
837,664,3
121,102,3
875,101,4
489,99,5
358,599,5
347,49,4
76,61,5
804,709,5
132,480,2
52,160,5
608,179,2
878,12,5
864,44,2
118,130,3
202,166,4
767,116,4
239,652,3
75,752,1
886,719,3
467,1090,4
929,600,4
878,179,4
504,161,4
149,399,4
38,506,5
143,799,3
519,256,3
907,1094,3
406,1414,4
450,217,3
498,166,5
556,855,2
385,113,5
670,731,1
55,683,2
118,504,2
859,243,1
6,29,5
60,1090,3
915,236,3
255,936,4
280,466,5
878,31,5
65,432,4
144,311,4
434,432,4
387,1101,3
674,403,4
838,336,1
153,135,3
112,547,4
332,567,5
881,309,5
54,256,4
681,95,3
72,423,4
37,421,2
23,140,3
188,357,5
584,977,3
437,142,2
399,175,3
306,157,2
453,467,2
121,256,2
91,77,4
19,635,4
650,259,3
556,221,3
396,140,3
151,88,4
835,218,4
893,73,4
728,403,4
252,12,5
650,1063,3
625,887,3
504,133,3
248,480,4
699,85,2
548,145,4
556,366,3
584,242,5
908,781,3
626,408,5
524,49,4
110,324,3
481,350,4
80,78,5
326,325,4
706,350,1
937,504,5
437,112,4
713,318,3
463,177,5
90,316,3
615,350,3
72,57,5
643,96,5
369,208,2
76,324,3
114,289,5
20,77,5
18,748,4
491,321,5
681,291,2
51,232,3
205,954,4
532,709,1
302,1117,1
478,148,4
917,68,4
27,392,3
333,294,5
921,512,4
576,6,5
152,98,3
308,309,3
41,355,4
143,309,5
254,697,5
556,174,4
862,741,2
835,296,4
778,339,1
405,154,3
236,58,3
409,413,1
556,568,2
379,421,3
808,470,5
890,434,4
504,334,4
19,1135,3
119,178,4
12,157,4
129,424,3
238,1421,1
411,719,5
166,364,3
880,462,4
266,1042,1
376,1047,4
616,36,5
637,221,4
837,698,3
19,212,2
241,40,3
183,5,5
47,56,4
175,391,1
399,719,3
395,98,4
8,329,3
906,58,4
540,294,2
149,47,3
907,159,2
634,643,3
576,146,4
894,110,3
797,1506,3
127,278,2
904,406,4
784,317,4
16,571,5
187,656,5
422,325,5
518,10,4
15,947,3
580,1053,2
654,31,4
55,423,3
513,252,3
90,375,1
862,56,4
830,1076,5
455,600,5
471,77,5
127,261,3
565,273,5
650,356,4
100,392,5
6,524,2
584,122,3
377,888,3
685,50,4
374,240,5
661,273,4
409,934,2
467,36,5
470,247,4
582,356,3
120,1200,3
912,1196,5
428,112,5
384,119,4
83,96,4
618,324,4
325,150,3
22,694,4
442,745,3
409,347,5
43,698,2
739,873,5
940,267,3
875,128,5
402,1543,1
779,289,4
76,1328,1
283,225,3
894,564,4
384,357,5
264,543,5
913,474,3
516,549,4
527,376,3
386,652,5
696,275,2
864,317,3
392,357,5
765,142,2
682,154,3
479,1016,4
375,864,1
161,196,3
491,829,3
70,1113,3
279,693,5
131,503,4
70,610,3
637,177,4
1,748,5
880,305,3
60,540,4
215,216,5
752,669,3
579,250,4
116,719,5
402,727,1
97,695,5
405,367,5
428,834,4
771,357,5
440,136,2
7,590,3
446,1500,2
41,292,2
463,97,3
885,515,3
655,216,5
169,40,4
110,491,4
720,61,3
126,1446,3
65,52,4
584,595,5
465,534,4
75,1095,3
379,217,5
674,61,2
476,672,4
446,108,3
630,392,3
110,474,3
313,472,4
626,47,3
808,20,4
144,31,5
613,52,4
333,235,5
41,1143,1
769,527,4
391,569,5
714,103,3
878,1348,2
180,58,5
503,491,2
534,347,3
65,350,4
65,139,4
577,731,1
264,86,3
352,623,5
52,28,4
875,534,4
12,267,3
613,122,4
170,1,4
808,529,3
118,379,5
705,330,1
332,965,4
224,179,2
120,364,2
349,681,5
115,278,2
450,324,3
385,873,4
35,1350,1
881,283,5
316,151,3
893,223,3
45,77,5
778,928,2
332,166,4
489,796,5
248,33,2
409,99,5
3,442,3
728,599,3
637,47,4
662,157,4
85,86,2
894,126,1
633,656,5
685,571,3
604,89,4
622,324,2
875,159,3
580,574,4
23,710,4
897,209,2
263,423,4
313,140,4
55,469,3
333,440,4
602,73,5
623,622,5
546,289,4
162,77,4
654,88,4
862,82,5
694,355,4
417,123,2
865,355,5
29,68,2
752,877,3
778,1154,2
892,595,4
304,506,3
235,78,4
97,681,5
489,456,4
342,978,2
195,295,5
695,965,4
745,110,4
633,321,5
774,445,3
752,296,2
791,293,2
65,328,2
901,305,4
723,719,3
863,95,4
517,695,4
358,182,4
222,298,4
897,977,4
60,635,5
228,1,1
387,291,3
897,434,4
650,1016,3
650,957,3
248,723,3
154,762,2
24,29,2
773,189,2
689,110,5
58,104,2
343,114,4
387,282,4
696,333,5
17,54,2
842,905,2
780,280,4
570,31,4
702,6,4
869,1023,3
121,189,5
439,1229,1
348,287,3
745,1079,4
38,1491,2
691,599,4
100,676,4
58,243,4
15,164,3
834,198,2
62,382,2
776,181,4
675,70,3
99,111,3
531,9,4
264,123,3
3,32,4
455,356,4
776,268,3
3,317,4
20,158,4
409,350,4
353,371,5
47,1009,3
80,57,5
58,447,4
32,135,4
353,561,3
864,373,3
885,91,4
25,656,3
359,77,3
35,1389,1
825,240,5
814,796,3
30,685,3
823,134,3
826,538,4
797,668,3
808,506,4
283,361,2
163,95,3
784,543,2
421,431,3
47,61,4
24,217,3
300,177,4
41,65,2
48,100,5
650,732,3
347,344,3
463,614,4
60,160,4
41,342,3
939,809,3
230,719,3
622,462,4
523,367,5
3,287,4
75,107,3
791,923,3
19,948,3
592,51,3
356,181,4
477,307,4
409,443,1
561,165,3
319,275,4
550,464,3
149,297,5
693,512,5
76,768,1
38,297,5
779,635,4
694,932,3
117,668,4
422,891,3
778,840,3
181,311,5
657,814,2
19,866,4
498,543,3
402,477,1
632,120,4
492,471,4
776,209,3
705,29,2
311,504,3
110,926,3
765,93,5
409,1365,2
372,349,3
162,11,2
752,33,4
650,293,2
52,166,4
609,911,2
750,179,4
434,593,5
100,423,1
734,5,5
417,740,2
602,217,5
421,97,3
477,458,4
606,609,1
430,622,3
830,151,3
193,433,2
631,275,3
797,117,4
379,84,2
23,703,3
876,101,3
33,94,5
97,413,1
413,57,4
58,1209,3
880,491,3
116,984,4
95,238,3
876,856,4
89,492,4
688,114,4
847,209,4
58,106,3
597,95,5
402,201,4
615,46,5
478,404,4
850,1421,4
650,365,2
551,93,4
333,110,5
447,28,2
62,177,4
661,529,3
646,220,4
498,512,4
820,462,4
64,665,4
845,494,4
830,158,4
58,278,3
845,22,5
402,1342,1
883,6,4
658,251,3
650,299,3
219,289,4
98,710,3
455,1016,2
652,120,4
421,113,3
158,61,5
387,26,4
20,642,5
565,256,4
100,94,5
27,77,3
269,751,5
313,197,3
614,319,3
534,157,4
285,725,3
37,146,3
188,299,4
35,1196,1
565,867,4
35,565,3
748,278,2
60,403,4
540,1196,3
907,695,4
489,76,3
343,77,4
491,527,3
91,703,5
181,191,4
172,284,4
3,196,3
895,182,5
841,311,3
720,820,2
496,552,3
634,25,1
467,573,4
129,63,5
685,92,4
482,307,3
921,289,3
437,1077,1
681,86,4
77,182,5
893,629,4
348,595,4
447,20,2
86,686,3
98,302,5
546,102,5
65,1104,2
369,587,4
476,510,1
928,288,4
454,342,4
147,746,3
46,434,2
750,476,3
897,361,5
144,158,4
580,482,4
498,423,4
491,182,3
80,1200,3
883,452,5
805,1172,3
364,1016,5
912,94,3
248,24,4
531,241,5
142,395,4
898,140,4
194,140,4
422,139,4
867,794,3
739,20,3
82,501,4
17,746,3
530,568,3
454,96,4
409,502,5
749,1100,3
95,262,4
180,914,3
409,369,3
61,144,3
10,1108,4
913,241,3
35,278,3
37,883,3
534,365,3
508,657,5
508,1,4
897,141,3
793,31,1
15,383,4
883,573,3
830,176,3
483,140,5
169,196,3
409,474,4
288,175,5
748,729,4
128,732,2
165,628,2
579,743,3
620,25,3
65,861,2
181,140,5
900,552,3
406,538,5
620,267,4
802,607,3
668,77,5
105,604,3
63,693,4
339,99,5
387,978,3
121,47,4
405,366,4
744,217,4
214,60,5
888,320,4
114,802,4
885,299,5
339,17,3
701,167,1
826,1558,2
140,359,4
649,145,3
285,356,4
575,382,4
869,99,4
850,144,3
54,740,3
635,184,3
442,53,5
742,796,4
461,289,4
24,900,1
650,164,2
763,46,1
661,1071,3
650,1409,2
315,433,5
53,137,4
30,244,5
487,518,3
822,243,4
38,359,4
630,534,5
915,141,3
151,331,4
747,719,4
659,404,3
556,623,4
617,690,5
826,635,3
649,207,5
686,666,5
652,180,5
367,1320,4
480,289,3
193,179,2
161,406,4
206,191,5
110,517,4
151,347,4
147,784,3
567,218,4
476,52,5
892,1172,3
106,420,3
51,247,5
701,452,4
662,276,4
35,1027,1
387,269,3
389,449,4
546,583,5
463,84,4
782,437,2
43,1363,2
493,103,4
417,130,4
325,630,4
668,52,5
744,403,3
63,969,3
463,877,3
376,104,2
41,595,3
668,938,5
440,292,4
129,767,5
784,778,2
80,36,5
554,329,1
70,364,5
847,656,2
348,379,5
871,139,1
716,400,3
930,246,1
489,232,3
115,261,4
451,130,5
98,64,5
485,609,5
100,734,5
403,175,2
343,196,2
102,225,4
88,34,3
859,280,5
144,181,2
765,116,2
448,347,4
116,453,5
626,83,5
496,942,4
608,192,2
151,108,3
391,283,3
495,660,5
261,140,4
102,303,3
95,360,1
47,409,2
35,133,1
11,1119,2
17,443,3
650,1546,3
919,189,5
797,420,2
522,511,3
814,333,4
3,527,3
23,209,4
584,944,1
115,173,3
45,305,4
885,550,3
673,242,5
402,436,3
545,113,4
378,240,4
8,184,3
352,380,4
863,1006,1
217,43,3
775,238,5
790,95,3
499,646,4
674,731,2
644,506,1
678,216,5
625,254,3
613,84,3
867,222,4
366,1119,3
386,24,5
784,87,2
803,852,3
172,471,4
565,751,3
182,141,2
318,168,4
810,456,4
129,556,4
913,179,4
662,93,4
823,802,4
928,161,2
326,206,3
626,46,5
413,916,4
556,133,3
690,303,4
357,280,5
628,179,4
721,60,3
442,600,3
534,28,2
556,729,4
392,204,3
348,965,3
718,103,5
534,112,3
765,529,4
30,172,3
489,20,5
68,135,3
387,323,1
361,113,4
15,1594,1
691,277,5
864,294,5
65,1016,3
919,245,5
364,110,4
67,668,2
584,97,2
25,375,5
204,120,5
530,360,2
242,223,4
15,480,4
881,209,4
111,311,3
90,329,5
300,22,4
367,49,3
718,86,4
68,153,4
453,315,4
140,4,3
90,213,3
713,52,5
406,754,4
406,574,5
868,1017,3
611,48,2
608,456,4
477,252,2
742,1020,4
75,307,5
341,587,3
177,719,5
650,1246,3
556,125,4
765,239,4
190,166,3
524,98,4
459,251,3
110,433,3
15,413,3
409,14,2
399,217,5
393,899,1
123,175,4
366,510,2
103,1259,3
137,454,4
884,84,3
409,452,5
747,669,3
307,31,3
226,748,2
353,53,4
446,540,3
826,640,5
128,189,5
43,185,5
516,175,2
644,231,5
121,132,3
35,1002,1
467,888,5
761,1104,4
915,22,5
233,376,2
750,366,3
70,12,4
18,219,4
52,601,2
845,268,4
923,652,5
917,315,3
92,283,3
15,616,3
409,1092,3
489,37,4
576,783,4
396,562,1
404,284,3
728,528,3
205,323,2
118,555,2
67,471,4
325,567,4
150,177,1
804,101,5
834,544,3
191,22,4
492,657,3
26,433,4
85,1059,2
294,209,4
808,357,5
304,755,4
542,288,3
119,367,2
869,657,4
17,503,3
758,297,5
598,354,3
462,403,3
700,333,5
517,189,5
401,24,4
387,535,3
37,86,4
19,94,4
56,608,5
654,342,4
619,29,5
167,281,4
580,1114,4
804,538,5
670,1,5
16,244,4
516,567,4
837,396,2
138,136,5
86,49,4
83,289,4
551,432,2
356,464,4
12,347,5
417,426,2
40,243,5
720,140,3
844,140,4
555,78,3
55,86,3
15,459,2
704,647,2
528,538,5
313,498,3
393,1027,1
300,48,3
744,201,4
158,16,5
724,175,4
420,585,3
76,268,5
467,669,5
51,657,4
256,408,2
342,931,1
654,159,2
72,36,4
618,57,4
42,175,4
405,66,4
765,211,2
867,770,3
22,323,4
650,1317,3
13,409,3
39,329,4
6,401,5
56,60,3
436,1023,2
914,350,2
421,138,2
859,214,4
930,124,3
910,257,3
437,499,5
913,531,2
173,213,3
119,417,4
811,719,4
576,321,5
875,523,4
375,949,2
551,278,4
759,406,4
674,413,4
825,347,5
715,261,4
245,666,2
649,710,1
512,178,4
95,423,4
380,274,4
461,423,3
426,1006,3
825,433,3
478,116,3
37,25,3
76,555,2
685,895,4
37,284,4
569,443,4
803,72,2
339,23,2
457,434,2
162,333,4
325,294,4
487,436,3
52,188,4
130,189,4
739,321,3
655,568,3
862,590,3
797,858,4
790,670,4
14,204,3
617,1555,2
75,324,4
51,209,4
803,718,3
690,105,5
394,314,2
335,277,5
708,36,5
214,211,5
578,1059,3
900,1,5
14,283,4
632,254,3
370,692,5
420,491,3
269,251,5
341,669,5
30,888,3
65,356,4
15,203,4
353,51,2
602,598,3
696,118,2
266,130,5
793,33,4
696,851,2
837,247,3
662,321,4
576,529,5
523,475,5
85,957,4
699,881,1
413,1223,2
47,1,4
311,355,4
516,203,4
784,1446,2
804,768,3
491,153,3
402,967,1
654,329,3
793,471,4
235,380,4
39,166,4
885,365,3
489,181,5
852,117,2
751,48,4
421,732,3
660,31,4
272,66,4
748,102,4
768,884,3
387,1110,2
263,534,4
243,89,5
312,347,3
205,502,5
893,66,4
650,11,3
845,228,3
847,693,4
111,113,2
546,101,4
633,719,5
547,48,3
826,226,3
42,298,5
819,66,5
831,423,3
325,588,3
394,614,2
750,47,5
375,209,3
815,668,4
455,427,5
496,363,2
628,31,4
121,69,3
530,363,4
632,552,3
129,159,3
909,139,2
173,652,2
116,177,4
752,695,2
442,1309,3
169,311,4
928,65,1
25,166,5
353,65,2
662,546,3
76,1320,5
693,280,3
103,442,4
47,622,4
692,758,3
74,644,4
875,514,3
151,474,2
32,7,3
512,77,4
750,354,4
83,49,5
62,265,3
259,274,1
207,220,5
907,646,3
907,676,4
862,1024,4
569,704,4
91,24,4
409,492,2
126,1093,1
39,538,4
87,864,3
892,260,4
114,580,3
687,755,3
5,445,3
461,195,5
394,76,2
739,138,3
365,10,5
70,1210,1
690,475,4
68,208,3
528,882,4
313,8,4
104,647,1
49,83,3
179,443,3
885,517,4
43,495,3
138,423,5
35,1532,1
625,754,3
24,56,4
246,254,5
405,161,4
644,198,5
149,365,4
120,781,1
633,1383,3
329,285,3
209,432,3
184,733,5
661,114,3
893,261,4
175,168,4
297,554,3
930,531,4
742,528,5
620,971,3
747,594,3
167,1036,1
67,1312,4
67,307,3
14,400,1
777,113,5
861,89,5
129,862,5
742,216,2
38,179,3
523,4,5
326,395,3
58,440,3
167,43,2
359,873,4
549,151,3
300,189,5
821,280,4
650,469,2
633,231,5
878,1104,3
182,646,3
58,338,1
521,497,1
836,695,5
887,622,4
542,812,3
18,447,4
661,113,5
467,129,3
685,611,4
483,102,4
584,156,4
50,280,4
402,272,1
379,63,5
569,758,4
58,131,2
138,812,5
774,361,4
384,300,4
254,485,5
423,608,4
18,527,5
369,17,3
877,762,2
933,459,2
98,816,5
808,101,4
80,798,5
881,877,5
269,713,1
100,1040,3
844,510,1
229,420,4
56,537,4
657,925,4
548,66,5
70,307,5
637,783,4
67,803,3
927,403,3
923,350,3
455,873,4
353,892,4
143,657,5
355,719,4
450,133,3
608,203,3
58,839,1
830,116,3
114,1177,3
377,429,4
550,252,4
907,377,3
847,141,4
808,217,4
121,1016,4
458,870,4
644,858,2
479,417,5
221,9,5
498,670,5
927,197,4
421,612,5
37,895,3
169,771,2
875,549,3
873,423,5
254,311,4
477,66,5
896,509,4
845,881,3
317,1063,4
138,100,5
12,218,4
555,103,3
654,557,2
558,7,2
768,32,3
374,511,4
477,552,4
543,4,4
527,807,3
315,600,5
151,357,4
111,424,3
674,1531,2
736,52,2
379,1414,4
881,135,5
563,101,4
569,358,5
37,476,4
421,242,4
175,862,3
555,12,4
114,821,4
913,375,4
662,333,4
62,765,1
543,427,4
402,659,1
909,496,3
539,480,4
778,1452,2
650,563,3
940,614,3
839,484,1
551,445,3
768,778,1
315,291,5
539,269,3
491,1307,1
325,633,3
917,433,4
774,26,4
17,982,4
674,101,4
450,462,2
603,169,5
492,264,4
905,95,4
885,338,4
462,860,3
72,76,4
367,1004,5
702,501,2
89,687,2
54,87,4
70,226,2
694,350,4
421,159,3
835,84,2
820,356,4
782,43,3
493,1438,3
442,1083,5
384,657,3
340,99,4
713,573,5
466,995,4
736,454,5
840,380,4
104,77,5
582,181,3
206,166,4
907,573,2
661,432,4
791,197,3
906,113,2
797,471,4
70,973,4
335,1006,4
860,243,3
87,743,2
264,1109,4
601,1036,2
47,306,2
151,923,4
181,829,3
