movieId,imdbId,tmdbId
513,120148,10215.0
2509,119707,9823.0
332,120382,37165.0
4561,120520,45609.0
5670,119723,38904.0
2568,119994,9407.0
393,119395,4824.0
4525,118617,9444.0
838,120483,9414.0
532,118583,8078.0
9049,112318,29938.0
2253,118607,11831.0
839,118632,2895.0
8352,118698,19601.0
6834,118804,22797.0
2569,118954,2639.0
4590,119137,9574.0
5537,119142,10371.0
459,119217,489.0
3127,119303,9714.0
2570,119668,8197.0
4591,119715,6283.0
8353,119819,49728.0
840,120082,4233.0
533,120255,10217.0
111,120338,597.0
841,120347,714.0
2571,119925,9922.0
4476,119314,547.0
8354,120521,25994.0
842,119396,184.0
6993,119485,9746.0
8355,119718,9438.0
584,118715,115.0
7625,118566,26941.0
4401,119590,27103.0
843,119223,9410.0
4870,118539,32302.0
5680,120670,41417.0
4791,120820,12538.0
394,120885,586.0
844,118929,2666.0
5013,120478,54007.0
845,120696,11258.0
846,120693,9490.0
460,119099,9411.0
6514,120122,25719.0
6632,118643,9033.0
7114,112913,11220.0
7146,119815,21253.0
2954,120185,6116.0
3649,118956,9457.0
7183,119734,39424.0
2254,120008,11702.0
8356,119784,12238.0
3068,118747,11568.0
333,120888,11003.0
847,120184,10153.0
2572,120782,30949.0
334,119822,2898.0
2573,99939,9558.0
4402,119656,320011.0
2574,119594,26269.0
848,120873,11808.0
7069,119574,47452.0
5472,112619,18205.0
7481,140282,36943.0
2295,120661,21736.0
2575,118744,17941.0
2255,120241,10668.0
4477,120744,9313.0
4526,120769,42807.0
220,120890,617.0
3109,125454,36568.0
849,120642,37272.0
1964,119250,5910.0
850,119942,9440.0
7703,120510,32911.0
851,124179,32456.0
8607,120219,62695.0
3110,120772,17127.0
8357,120645,40688.0
4592,119305,17133.0
3650,120598,17644.0
852,124295,1774.0
853,120738,2157.0
4593,120749,8838.0
854,120176,29193.0
2296,120632,795.0
855,120728,16980.0
6590,120773,27472.0
5467,120765,47881.0
3651,124718,9469.0
4403,119196,12488.0
5473,118819,267.0
856,120906,16148.0
4478,119792,21252.0
4594,118755,9449.0
4595,118727,215373.0
7704,120723,15513.0
6591,120725,31220.0
4404,138563,13907.0
221,117786,10622.0
857,120265,30020.0
858,119448,17139.0
7482,118785,34582.0
859,120841,10216.0
4527,120742,9771.0
2576,120838,24560.0
7171,141986,76330.0
4596,120609,9448.0
6994,118925,78373.0
2297,119683,4415.0
7705,120211,39467.0
6457,118866,55561.0
395,120647,8656.0
7646,120531,58680.0
3069,119506,35796.0
5674,120800,18937.0
860,120685,929.0
861,118798,9452.0
112,120669,1878.0
4597,120777,9844.0
4871,131436,40505.0
534,119053,14342.0
3360,119313,9715.0
862,119375,26610.0
8358,120401,40961.0
2500,120787,1965.0
4598,120828,6068.0
863,127723,15037.0
7184,118894,50043.0
864,139362,37636.0
2298,118849,21334.0
8599,150290,416437.0
7706,116141,32284.0
7516,126938,51955.0
865,122529,37410.0
2208,120762,10674.0
396,120902,846.0
7664,126344,12655.0
3383,118998,3050.0
866,120780,1389.0
4140,73540,11020.0
867,120321,20862.0
3652,118789,9464.0
222,120591,95.0
223,122151,944.0
7008,123987,35680.0
3653,122718,11551.0
868,138704,473.0
6646,140688,102304.0
335,129387,544.0
4405,52077,10513.0
5538,18578,28966.0
6817,19729,65203.0
2299,20629,143.0
8433,21746,42861.0
4406,22958,33680.0
2300,26752,12311.0
2301,27698,43277.0
6818,29146,43278.0
5901,30993,34106.0
2302,33729,43266.0
5494,35093,27367.0
4374,36872,17661.0
5094,37884,28580.0
4407,36868,887.0
5495,39416,33667.0
2303,40416,23383.0
5496,41113,25430.0
2577,44672,27191.0
2304,45793,11426.0
869,47296,654.0
2305,48356,15919.0
2306,55614,1725.0
3361,57590,5769.0
2307,60665,874.0
870,61811,10633.0
2308,63385,17917.0
871,64665,3116.0
12,67116,1051.0
224,75148,1366.0
872,79417,12102.0
873,81283,16619.0
2309,82158,9443.0
2310,86425,11050.0
2311,89755,606.0
2209,93389,746.0
225,95953,380.0
874,97239,403.0
6303,65063,11485.0
875,67309,466.0
2578,87995,13820.0
4408,100142,15389.0
226,91369,13597.0
227,88847,2108.0
3364,89686,10014.0
4289,93629,10072.0
4290,95742,10131.0
4291,97981,10160.0
4292,101917,11284.0
2955,80761,4488.0
3536,82418,9725.0
4638,83972,9728.0
3537,87298,9730.0
3538,89173,9731.0
3539,91080,10225.0
8359,95179,10281.0
3540,97388,10283.0
2579,77651,948.0
2956,82495,11281.0
2957,85636,10676.0
4293,95271,11357.0
8360,97474,11361.0
3541,81383,36599.0
4294,93176,39929.0
8361,98136,41828.0
8362,105179,41769.0
3654,94862,10585.0
4507,99253,11186.0
5262,103956,11187.0
228,84516,609.0
3384,91778,11133.0
3542,95889,10306.0
336,70047,9552.0
5220,76009,11586.0
4409,99528,11587.0
229,93409,941.0
397,97733,942.0
230,104714,943.0
231,87363,927.0
3111,99700,928.0
232,89218,9340.0
876,120746,9342.0
7185,119910,38509.0
8608,117898,60033.0
2580,70723,12101.0
877,17136,19.0
878,96874,165.0
879,99088,196.0
2210,69113,551.0
233,76054,16084.0
2581,54594,17984.0
3552,78790,22328.0
4651,54649,32611.0
234,34492,3170.0
398,47478,346.0
235,94947,859.0
236,87182,841.0
2312,95497,11051.0
337,99674,242.0
2582,102757,1411.0
880,119558,9769.0
4295,134619,9424.0
2313,120741,9835.0
113,120815,857.0
6995,137386,17539.0
6044,66728,22777.0
8591,66811,20173.0
237,88814,10957.0
238,78869,9570.0
7316,62737,16249.0
6753,109287,13962.0
3543,75807,14612.0
639,77305,19378.0
6045,97053,65157.0
5624,65566,29228.0
881,82199,19379.0
554,109520,11164.0
4410,52722,18887.0
3544,82263,40866.0
6046,106868,24736.0
239,91059,10122.0
8363,61715,24816.0
6047,91149,9994.0
7812,61749,25445.0
5681,80861,12129.0
6000,76137,14140.0
3405,107120,10439.0
4599,104437,11158.0
240,97523,9354.0
8364,77698,28736.0
7813,56095,34774.0
6048,57180,37969.0
882,120768,9631.0
3613,120783,9820.0
883,131857,14013.0
7310,120687,96196.0
8609,124115,98505.0
241,98213,1779.0
2510,89853,10849.0
1965,39689,678.0
1966,59113,907.0
2314,83922,5961.0
4296,90203,47908.0
2583,86423,42121.0
4600,106273,2887.0
399,96734,11974.0
6647,89126,20348.0
7757,71910,26648.0
3021,82736,11911.0
884,90756,793.0
4962,89385,35144.0
242,61852,9325.0
6339,53994,43037.0
243,48280,10340.0
244,97757,10144.0
2584,104868,10414.0
2585,104940,10437.0
4963,104990,15300.0
245,55254,12230.0
246,89731,13380.0
247,46183,10693.0
2586,81353,11335.0
3655,100477,11135.0
3656,76618,11319.0
248,78158,14822.0
3022,107952,15969.0
3385,89908,13155.0
249,102803,10249.0
6592,75200,15943.0
250,53285,10882.0
3545,86336,24808.0
6593,57518,19762.0
4375,38969,13850.0
251,88161,2619.0
4601,111271,65158.0
252,19422,53565.0
9043,111359,41841.0
4602,84783,27332.0
13,84827,97.0
4081,108265,10419.0
2958,120694,11675.0
535,102250,2107.0
253,79367,6471.0
254,83798,9442.0
3546,85894,11591.0
2587,101969,13697.0
4297,99697,19158.0
255,86066,227.0
256,87469,87.0
2588,77869,123.0
1967,87803,9314.0
1968,85407,11336.0
4298,91499,9980.0
2589,107665,10657.0
2590,85382,10489.0
2591,87050,10823.0
3568,96787,11497.0
257,101272,2907.0
514,120631,9454.0
885,120832,8688.0
5029,120813,16155.0
3547,80388,23954.0
3023,77711,12761.0
2315,61184,396.0
886,92513,14367.0
887,90305,11814.0
4376,61584,16081.0
2592,57372,18331.0
4411,70016,15171.0
3657,78480,11837.0
461,84649,11704.0
258,83791,11639.0
259,90633,4978.0
3658,101329,10380.0
260,89469,11976.0
261,88128,15144.0
888,91790,11522.0
2593,90060,11557.0
5068,90848,13853.0
2594,91223,11415.0
4299,93220,37530.0
14,80801,8393.0
4683,97443,11937.0
8300,140796,21661.0
3128,118661,9320.0
7311,120703,33644.0
4196,120831,14662.0
1969,99763,10692.0
889,63522,805.0
262,88323,34584.0
4652,100240,34636.0
3548,80391,2182.0
3659,94077,28070.0
7070,119517,77469.0
2595,124595,10278.0
890,120611,36647.0
6049,120576,17915.0
6835,118301,14557.0
2959,120901,9417.0
6304,119778,41469.0
5539,95709,34637.0
263,94721,4011.0
2316,40746,1580.0
5578,74512,5854.0
2317,68611,573.0
3553,61107,5780.0
2318,58329,506.0
5095,51207,22527.0
2319,49470,574.0
2596,48750,11219.0
891,44079,845.0
5638,42994,1978.0
2597,120577,3682.0
8365,119346,51942.0
7647,123324,46702.0
8508,119453,54795.0
15,96446,847.0
264,94226,117.0
3660,120654,14577.0
6748,119125,38621.0
5579,42004,4175.0
5497,39694,31667.0
2504,37017,13321.0
2320,36342,21734.0
1970,35279,31997.0
2321,33922,24197.0
6050,34248,11462.0
6949,31505,31995.0
4344,30341,940.0
7317,28212,12684.0
6819,25452,8208.0
7462,23285,15007.0
8366,23395,36049.0
4412,21165,31930.0
7318,19702,543.0
4413,17075,2760.0
892,128442,10220.0
893,123755,431.0
2598,124879,22796.0
7186,119934,22256.0
5540,75040,37550.0
7806,73817,37916.0
2599,81207,21873.0
5541,85346,21500.0
894,92699,12626.0
7707,92537,37818.0
2600,96463,3525.0
6648,96166,129628.0
2601,95593,2321.0
265,98258,2028.0
515,100212,16384.0
6836,100134,91217.0
2602,104412,10699.0
2603,105629,11597.0
6305,82172,218624.0
2604,84938,47947.0
8367,84472,48311.0
6306,87810,44772.0
585,86973,14347.0
7814,92225,41090.0
6594,91680,18282.0
4758,90583,18169.0
266,96073,11082.0
2605,98625,5971.0
6595,102558,11933.0
5625,101523,20096.0
2606,102469,30815.0
267,104257,881.0
895,107211,4478.0
6837,120788,22318.0
5651,120776,53113.0
338,120812,2109.0
4087,118736,24746.0
7187,120835,72987.0
516,122690,8195.0
4300,146336,9877.0
6838,118863,26618.0
896,126604,11855.0
7815,100594,24016.0
8551,109206,14785.0
5542,63850,14794.0
2607,80731,3486.0
3339,47573,11071.0
897,84787,1091.0
268,105151,10403.0
4414,81554,11337.0
517,99487,162.0
7708,117276,25723.0
16,120587,8916.0
8368,120823,28134.0
2608,120770,9429.0
4113,120889,12159.0
2505,63462,30197.0
2256,82517,10156.0
462,104952,10377.0
898,73440,3121.0
6996,119577,4975.0
3661,139615,37532.0
4603,120701,9713.0
2609,122642,134368.0
5082,119670,9821.0
899,86837,4437.0
4415,90830,1890.0
900,80678,1955.0
6839,120603,39437.0
3662,144120,11932.0
4653,120791,6435.0
114,147612,10683.0
2610,118636,9445.0
901,120789,2657.0
3070,120157,9425.0
7665,150230,32326.0
463,118799,637.0
5991,124819,8675.0
3663,100740,20701.0
5519,120877,9945.0
464,120586,73.0
4528,116481,18603.0
5626,120722,46889.0
902,120684,3033.0
903,133952,9882.0
3664,120484,10663.0
904,127536,4518.0
4604,120879,1808.0
2987,130018,3600.0
5520,155753,17037.0
905,119643,297.0
8530,116488,21589.0
536,89941,11893.0
4416,90934,123056.0
2611,73747,12223.0
2612,87932,32081.0
269,91954,14924.0
4562,91538,10002.0
8369,99750,41817.0
906,50783,19426.0
2613,85244,12560.0
465,120660,9798.0
5521,134067,14444.0
339,120623,9487.0
2501,120533,9466.0
907,140888,666.0
4197,166396,10162.0
908,154420,309.0
2322,69089,692.0
4417,45826,24018.0
4825,47034,1678.0
6749,87344,39256.0
4605,56142,1680.0
909,24216,244.0
2511,74751,10730.0
3386,91344,31947.0
910,89017,8130.0
5543,89087,11532.0
270,89155,9749.0
5682,97366,14628.0
4606,89893,9626.0
2614,91159,13698.0
4607,91541,10466.0
2615,90264,707.0
7790,89489,11954.0
911,87928,9336.0
3129,89822,10157.0
4254,91777,12118.0
3130,93756,10587.0
4255,95882,11825.0
3131,98105,11895.0
2512,120595,9447.0
4654,119304,12257.0
5522,165494,37536.0
912,124198,10029.0
6997,119248,27104.0
2616,155975,11252.0
3112,147004,8545.0
518,120324,10223.0
5069,141109,9745.0
3585,120844,200.0
640,120794,9837.0
913,128445,11545.0
519,138097,1934.0
4418,87688,110643.0
2617,39628,11881.0
5544,89961,13764.0
8434,98115,24951.0
4823,89767,8879.0
2257,89880,1369.0
271,83944,1368.0
3665,95956,1370.0
914,89370,10303.0
272,88011,9326.0
915,88933,10328.0
3365,94890,11285.0
273,79817,1367.0
537,84602,1371.0
2618,89927,1374.0
2619,100507,1375.0
916,88930,15196.0
3340,90357,11904.0
5652,92173,215875.0
4635,90685,15596.0
2620,91188,13818.0
2621,91653,29968.0
7188,91024,44326.0
2622,87538,1885.0
3666,91326,8856.0
3667,97647,10495.0
466,97958,5825.0
340,128853,9489.0
4608,120706,16885.0
520,120863,8741.0
917,133751,9276.0
3668,120751,9822.0
3341,41650,39314.0
2258,129290,10312.0
2623,120686,9441.0
2624,120633,9422.0
5083,142231,125582.0
2625,119336,24525.0
4377,120857,10368.0
7666,120514,11365.0
6536,144546,140897.0
918,118564,31662.0
4609,127722,36136.0
7667,120699,1363.0
4378,150915,46992.0
4301,145734,825.0
4302,132512,15556.0
6607,120710,28902.0
919,139699,14709.0
6750,120458,9423.0
4872,93072,14443.0
4088,91225,10658.0
3669,93075,6917.0
4419,90768,24086.0
274,51622,11815.0
17,91064,9426.0
3588,97368,10344.0
2626,91875,15698.0
5683,90660,2620.0
2259,72271,30497.0
586,92076,16337.0
4303,99994,25018.0
4304,110978,16780.0
2627,91877,12151.0
7709,92112,25438.0
4305,90917,33278.0
275,91605,192.0
2628,91306,10945.0
3604,91738,10013.0
2506,90555,9671.0
3342,92493,9396.0
6596,92105,11038.0
5627,91991,12278.0
2323,90863,11873.0
3554,90567,18588.0
5096,91187,10015.0
920,92086,8388.0
8370,120683,45712.0
7668,151691,8129.0
5474,149151,1618.0
7633,112922,10722.0
4306,160862,10314.0
6608,138279,125548.0
5475,163984,47139.0
5727,54167,11167.0
521,120784,2112.0
6051,145893,16172.0
4730,138987,111794.0
7758,128133,9524.0
6840,174852,20595.0
3670,70544,16306.0
3113,124298,11622.0
5703,139462,10207.0
4610,120764,9849.0
6458,119207,82865.0
6052,155776,18892.0
522,132477,13466.0
341,151804,1542.0
4731,137338,15256.0
921,134273,8224.0
6597,123209,18417.0
2960,120618,12479.0
7669,70334,1847.0
115,98084,8913.0
7463,105128,10906.0
8371,106557,25748.0
6548,109415,25749.0
2629,85333,8769.0
2630,84412,14742.0
8372,51744,15856.0
2631,65377,10671.0
2632,71110,27932.0
3071,75648,7227.0
2633,76636,10670.0
2634,72308,5919.0
5998,80354,33518.0
7751,79550,40160.0
2988,70909,2362.0
400,74812,10803.0
401,63442,871.0
2635,65462,1685.0
2636,69768,1705.0
2637,68408,1688.0
2638,67065,1687.0
8373,77189,166680.0
2639,71455,11123.0
3072,78740,29723.0
3343,78856,31638.0
523,122933,9535.0
4655,142192,9455.0
922,139134,796.0
923,120735,100.0
6609,159696,84586.0
6307,120646,30943.0
4420,144814,7341.0
4082,131646,10350.0
6579,57129,11772.0
276,94964,9540.0
5628,107626,31503.0
2989,54443,11773.0
7483,56931,30202.0
3671,118665,22345.0
5728,157016,1567.0
4529,141098,1641.0
7710,160429,47288.0
924,129332,10212.0
2640,139668,10354.0
4819,118682,11526.0
4530,118892,8583.0
4379,49408,16520.0
7711,187819,16508.0
4792,131369,11374.0
925,120757,16379.0
5476,122906,125123.0
5653,120613,28029.0
402,133093,603.0
624,147800,4951.0
7133,120274,65749.0
926,129280,8970.0
927,120449,9840.0
2641,119665,30950.0
928,154506,11660.0
929,139239,9430.0
930,151738,11355.0
3672,105399,18764.0
2507,126250,9465.0
931,133363,1414.0
8374,119219,49981.0
4611,123964,6522.0
6649,143261,114719.0
4612,136244,10209.0
932,125659,1902.0
555,133189,6396.0
5629,120836,39964.0
933,120797,12596.0
934,126886,9451.0
935,120907,1946.0
936,137494,1844.0
1971,138510,6552.0
5084,162973,24584.0
7484,115669,25471.0
6841,138874,4154.0
2642,155388,28519.0
5498,37913,3309.0
4563,87799,18462.0
5545,89652,18252.0
277,99422,8592.0
937,120616,564.0
6308,118826,13852.0
4656,120865,25232.0
6950,115005,33194.0
3114,140379,10210.0
938,165078,17962.0
6515,115693,9460.0
6610,138414,4927.0
7485,120659,122190.0
278,120915,1893.0
5085,166252,31342.0
5086,149723,44297.0
7816,120680,95627.0
7590,23245,15849.0
7591,53085,18990.0
7592,37098,29242.0
7593,37099,29243.0
7594,32818,31498.0
7595,35096,29239.0
2643,82766,15660.0
279,78346,1924.0
2644,81573,8536.0
2645,86393,9531.0
4847,94074,11411.0
2324,21814,138.0
7596,36931,3103.0
939,21884,3035.0
7597,31951,3077.0
7598,34786,3074.0
7599,35899,3076.0
5725,50280,3079.0
7600,36376,32023.0
5902,34398,13666.0
8375,89308,29794.0
7752,48696,9077.0
403,73629,36685.0
280,84156,30168.0
4613,44121,10785.0
8559,45920,19483.0
2508,46534,8974.0
2646,49366,11549.0
587,84745,17918.0
3344,53183,37305.0
3362,52151,18784.0
940,125439,509.0
1972,139809,1090.0
4141,156794,24858.0
7670,126859,15059.0
5070,128278,12117.0
1973,186508,11779.0
941,126261,41730.0
6672,141105,13533.0
7189,164085,62676.0
281,145660,817.0
942,120802,14283.0
2647,120855,37135.0
2648,144214,2275.0
2961,184510,68426.0
2211,122541,24137.0
6053,120731,10376.0
404,130827,104.0
7172,120370,15800.0
116,142342,9032.0
5477,119038,9421.0
7486,119743,55955.0
282,99052,6488.0
943,158983,9473.0
944,120891,8487.0
117,162677,10279.0
5478,101318,2767.0
342,163651,2105.0
945,137363,1073.0
8531,137439,10239.0
946,158811,10208.0
947,185937,2667.0
948,120663,345.0
949,139414,9825.0
5684,161100,16158.0
7608,120878,133575.0
118,87332,620.0
950,97428,2978.0
951,157503,10490.0
4556,171363,11618.0
641,141369,332.0
2325,162710,1812.0
952,149261,8914.0
283,132347,9824.0
642,163187,4806.0
4421,162830,33430.0
953,49406,247.0
7319,48254,10056.0
2326,54331,967.0
954,56193,802.0
2327,72684,3175.0
2328,53198,147.0
5546,55032,1628.0
6650,96378,21185.0
284,91557,11120.0
5459,91129,10136.0
4851,90774,32060.0
2649,90886,48259.0
2329,88939,873.0
2650,91637,26789.0
4684,91530,11416.0
2330,91419,10776.0
4422,54033,24452.0
3345,92534,9710.0
2651,91554,31924.0
2652,93818,30890.0
7712,93051,24081.0
7190,93690,20242.0
7689,92627,39074.0
8376,92850,66194.0
7817,93415,2115.0
2653,83967,3526.0
7609,89816,41166.0
955,144168,16406.0
405,129167,10386.0
119,167404,745.0
956,155267,913.0
4423,63688,912.0
8377,168449,67323.0
8378,120709,91076.0
957,138946,19457.0
285,131325,11353.0
5071,120620,17707.0
5072,165710,9781.0
5630,168987,18212.0
6611,138487,13817.0
7134,119614,126996.0
3605,77663,12185.0
6516,57449,29056.0
7601,53363,26857.0
2654,55304,28501.0
5729,59821,29030.0
4424,58333,25319.0
7713,91178,24103.0
2655,88889,10552.0
286,66765,9267.0
4307,77394,10766.0
2656,82377,10768.0
287,80339,813.0
3555,83530,2665.0
2657,118604,9406.0
2658,89670,11418.0
288,85995,11153.0
5631,95188,14170.0
289,94737,2280.0
3673,100419,11077.0
4873,102719,28597.0
8379,104740,22611.0
4380,119843,39780.0
2659,96244,10396.0
958,107798,9944.0
290,85334,850.0
2331,130121,10154.0
3366,133046,10342.0
5336,176269,10366.0
3073,105698,9349.0
6673,188863,15122.0
4826,156887,10494.0
7191,160401,22314.0
3346,91278,11037.0
3347,95382,11955.0
3348,103617,2038.0
959,73802,11963.0
4425,58175,141489.0
291,104839,9096.0
7487,181733,113273.0
538,120657,1911.0
539,138304,2900.0
4614,160236,17709.0
2660,164108,37718.0
8600,144286,30964.0
5337,163579,2162.0
3115,125971,14578.0
6998,126810,40694.0
7071,157183,49184.0
540,145531,10307.0
120,164181,11601.0
4697,118843,1075.0
4426,151582,21719.0
4874,178988,40879.0
3556,97050,47951.0
5895,31762,43832.0
6309,45251,47697.0
8637,102741,49792.0
8380,107895,77064.0
2661,81454,
2662,88146,26522.0
5730,76150,23761.0
8381,86014,42114.0
2663,59297,28295.0
524,63823,12105.0
121,169547,14.0
4427,88178,24128.0
3674,181316,11001.0
643,126916,10390.0
3675,80491,9453.0
2990,58182,704.0
6199,127296,35122.0
4428,77280,24153.0
292,89175,11797.0
4308,97390,18086.0
8610,111342,124475.0
5097,61385,17887.0
960,68473,10669.0
293,82348,11527.0
6054,50814,40867.0
2664,108185,1049.0
6055,111419,28032.0
294,73812,11326.0
7818,82511,28377.0
3116,99558,10975.0
6517,91431,10974.0
541,150377,10398.0
5073,120716,2290.0
2665,140397,24071.0
6310,129884,62994.0
6842,160338,60994.0
6056,159421,16112.0
8653,168172,32305.0
2962,164114,14429.0
5110,134618,15198.0
406,120188,6415.0
2963,162360,24066.0
1974,133122,21430.0
5479,134033,10381.0
6612,194314,171982.0
5704,87188,5622.0
7714,106664,10349.0
5547,31397,42518.0
3676,95652,29787.0
2991,79714,9638.0
295,86154,10576.0
296,91799,12662.0
5548,23369,61369.0
961,56443,11712.0
4657,156934,12618.0
542,167427,13824.0
625,171804,226.0
962,165854,10388.0
5123,165874,17198.0
963,86200,9346.0
297,100802,861.0
2666,82089,14412.0
298,91042,9377.0
4429,86617,11541.0
4430,37674,2457.0
2992,68699,11901.0
4431,61747,4929.0
8560,76123,85325.0
3677,80179,11230.0
964,65571,8416.0
543,95270,11054.0
5499,37558,851.0
4309,87980,24453.0
2667,82979,18254.0
6843,176093,56235.0
2332,77405,16642.0
5639,33804,3086.0
6820,34240,16305.0
7819,35169,32255.0
5549,91214,48797.0
6613,46126,19997.0
5580,38559,3767.0
3349,52225,17352.0
2513,85549,535.0
6297,104507,2731.0
2668,61578,1654.0
8382,87722,31043.0
5098,59260,14831.0
965,58150,658.0
3678,57076,657.0
966,55928,646.0
2669,80453,5689.0
2993,58461,391.0
967,119256,8052.0
2260,104431,772.0
2670,94008,31650.0
122,137523,550.0
6057,160916,12220.0
4243,119114,1610.0
5731,192194,42881.0
2671,166896,404.0
2672,48977,42196.0
18,81633,36819.0
5896,61138,42726.0
2333,83946,9343.0
2673,78754,16858.0
5897,93206,42006.0
968,97123,11562.0
3679,200469,10496.0
5087,168501,16162.0
969,163988,8649.0
2674,142201,31306.0
3117,144640,10563.0
4875,172627,14484.0
6821,72742,94857.0
8383,99710,32043.0
970,59319,15247.0
5460,67527,29251.0
971,93870,5548.0
299,100502,5549.0
300,96438,856.0
5099,81150,38772.0
2675,82398,699.0
972,97742,709.0
301,70328,253.0
8384,91829,13511.0
973,59800,660.0
544,185371,11377.0
6674,166943,26149.0
343,120601,492.0
8304,144178,108346.0
974,119698,128.0
5074,157075,46286.0
7320,200849,8672.0
8611,170705,8056.0
975,120596,2020.0
545,145681,9481.0
976,140352,9008.0
977,181288,14242.0
978,156729,16129.0
979,200071,11489.0
4432,65088,28145.0
3680,99180,18111.0
2676,77355,11223.0
302,83767,16281.0
4310,92796,16288.0
1975,89885,1694.0
546,97240,476.0
980,106856,37094.0
8385,82427,13555.0
4198,17925,961.0
4311,78087,24831.0
8435,62218,64963.0
5550,61407,25560.0
7715,82817,21610.0
981,55630,11878.0
8654,100475,11510.0
2677,67525,11234.0
982,94012,957.0
303,70608,11886.0
2678,48380,37853.0
3681,82484,62204.0
4199,65988,11040.0
2679,50371,21849.0
304,86465,1621.0
305,79540,14035.0
8386,87700,40771.0
6598,93516,40772.0
6599,104837,40773.0
983,101669,11498.0
5480,105130,11790.0
4876,113416,29371.0
8612,83911,276635.0
7716,83254,47941.0
4312,149691,21349.0
407,120655,1832.0
2334,151137,10047.0
4969,190641,10228.0
8305,165773,47692.0
7488,118150,144953.0
306,101605,11663.0
4433,34862,13485.0
2994,56197,9289.0
2680,105156,9264.0
7793,119908,18222.0
2995,66473,11165.0
2335,95675,4203.0
2681,84855,24226.0
5551,68528,88875.0
3557,86856,11379.0
307,94027,29154.0
2682,93565,2039.0
2683,68762,11943.0
5732,59646,11481.0
5100,57187,2690.0
984,164312,20565.0
6032,165859,27141.0
3406,178737,10399.0
985,162661,2668.0
986,143145,36643.0
987,185125,99.0
3407,24852,25898.0
2684,96061,9647.0
2336,42546,11787.0
988,40522,5156.0
5552,93509,24276.0
5553,80979,11953.0
4434,67411,29005.0
6311,93512,26371.0
2337,32551,596.0
6822,50738,52470.0
5581,33045,20334.0
2685,87781,11393.0
4615,73692,31121.0
2338,105265,293.0
308,93010,10998.0
2686,89360,12235.0
7192,100680,36094.0
309,95631,9013.0
2687,99077,11005.0
5654,99291,59820.0
989,101393,2924.0
310,101889,177.0
5655,88007,38557.0
5656,87091,42087.0
2688,87921,13681.0
7717,90556,34760.0
990,146675,9946.0
344,120363,863.0
5111,155711,31582.0
8306,189744,125520.0
5088,134154,22267.0
5112,161023,55123.0
2689,104114,10411.0
7820,45877,41462.0
5101,33021,1718.0
3622,172396,20024.0
4479,144715,13787.0
991,160513,54933.0
992,158371,9684.0
2690,99165,9586.0
7489,15863,33015.0
993,28950,777.0
5102,79239,21887.0
7321,50558,5652.0
2691,96171,32331.0
7322,14538,32628.0
2692,100828,32669.0
5554,96328,18161.0
5555,63056,31681.0
2693,60463,33666.0
4435,150216,32274.0
588,205000,10402.0
467,120689,497.0
589,124315,1715.0
994,141974,42739.0
995,67328,25188.0
3558,51337,15515.0
2339,166485,1439.0
2694,182789,2277.0
644,164912,10137.0
6999,162866,10387.0
2340,120910,49948.0
996,175880,334.0
7000,119079,30237.0
4436,151568,46435.0
5556,106455,22213.0
6058,96978,47070.0
2695,66892,36492.0
997,64276,624.0
311,87231,26578.0
5898,53226,43103.0
998,146838,9563.0
999,125664,1850.0
645,177789,926.0
345,134119,1213.0
5075,195945,10471.0
3387,174856,10400.0
590,145653,10397.0
7671,196857,20761.0
1000,120866,12524.0
1001,192335,28216.0
5671,174268,36773.0
1002,120834,10219.0
4381,172493,3558.0
7072,208261,41276.0
3118,156812,17908.0
8387,134983,10384.0
5481,169302,48233.0
4616,70903,10236.0
2212,46359,632.0
2696,95897,11851.0
2697,70511,5924.0
5500,50815,33734.0
4564,70290,14886.0
2341,65724,26617.0
7158,65436,11900.0
4313,97162,10493.0
2698,77269,16241.0
5733,54067,27632.0
2699,86859,22160.0
5883,45162,4460.0
312,107659,9644.0
313,83929,13342.0
7821,94924,35119.0
2261,106364,14919.0
5657,88707,14040.0
5734,66380,17343.0
6823,29606,22692.0
2700,102687,47620.0
1003,100318,2990.0
6200,83851,10831.0
4437,90366,33078.0
4438,58625,16672.0
1004,186975,10472.0
7323,16332,32600.0
5557,81748,13005.0
5076,120662,18681.0
8388,141399,75531.0
5482,156639,20468.0
6844,201840,14521.0
123,104187,10406.0
2701,76095,14741.0
2342,58604,32015.0
1005,104797,1883.0
2702,105417,2005.0
2343,108147,6279.0
2703,104389,11087.0
1006,106246,7305.0
314,88683,24735.0
2344,105323,9475.0
1007,105793,8872.0
3119,108525,8873.0
315,104694,11287.0
1008,105112,9869.0
2704,103855,619.0
2705,104070,9374.0
5658,104231,11259.0
5558,104454,8293.0
1009,105415,11068.0
1010,105665,1923.0
316,105812,10158.0
4089,103893,10206.0
317,104684,11782.0
1011,103905,10086.0
1012,104815,9367.0
3408,105477,9876.0
2706,104291,10326.0
4531,104040,16562.0
4480,105046,9609.0
1013,103759,12143.0
1014,134084,4234.0
2707,105414,9605.0
1015,144117,8374.0
8655,171356,29076.0
8389,144801,113096.0
8390,116102,106837.0
5559,67848,27841.0
1016,163978,1907.0
1017,184907,15489.0
6001,220099,15655.0
7073,209189,36210.0
7822,47878,22342.0
5735,74455,30062.0
2708,62376,25934.0
591,181984,14181.0
4658,162983,10385.0
408,134847,2787.0
1018,190138,2069.0
7672,159272,61416.0
8613,221023,79515.0
7490,77248,14839.0
