movieId,title,genres
995,"Last Picture Show, The (1971)",Drama
3558,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
2339,Anna and the King (1999),Drama|Romance
2694,Bicentennial Man (1999),Drama|Romance|Sci-Fi
644,Stuart Little (1999),Children|Comedy|Fantasy
6999,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
2340,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
996,Magnolia (1999),Drama
7000,Onegin (1999),Drama|Romance
4436,Topsy-Turvy (1999),Comedy|Drama|Musical
5556,Boiling Point (1993),Action|Drama
6058,Brenda Starr (1989),Adventure
2695,Carnal Knowledge (1971),Comedy|Drama
997,Easy Rider (1969),Adventure|Drama
311,The Falcon and the Snowman (1985),Crime|Drama|Thriller
5898,Room at the Top (1959),Drama
998,Any Given Sunday (1999),Drama
999,Man on the Moon (1999),Comedy|Drama
645,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
345,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
5075,Next Friday (2000),Comedy
3387,"Hurricane, The (1999)",Drama
590,Angela's Ashes (1999),Drama
7671,Play it to the Bone (1999),Comedy|Drama
1000,Titus (1999),Drama
1001,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
5671,"Third Miracle, The (1999)",Drama
1002,Snow Falling on Cedars (1999),Drama
4381,"Girl, Interrupted (1999)",Drama
7072,"Life and Times of Hank Greenberg, The (1998)",Documentary
3118,My Dog Skip (1999),Children|Drama
8387,Supernova (2000),Adventure|Sci-Fi|Thriller
5481,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
4616,"Way We Were, The (1973)",Drama|Romance
2212,Stalag 17 (1953),Drama|War
2696,"Presidio, The (1988)",Action|Crime|Romance|Thriller
2697,Papillon (1973),Crime|Drama
5500,Pal Joey (1957),Comedy|Drama|Musical|Romance
4564,"Last Detail, The (1973)",Comedy|Drama
2341,Five Easy Pieces (1970),Drama
7158,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror
4313,Dead Calm (1989),Thriller
2698,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
5733,Black Sunday (La maschera del demonio) (1960),Horror
2699,Against All Odds (1984),Romance
5883,"Snows of Kilimanjaro, The (1952)",Adventure
312,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
313,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
7821,"Cry in the Dark, A (1988)",Drama
2261,Batman: Mask of the Phantasm (1993),Animation|Children
5657,American Flyers (1985),Drama
5734,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
6823,"Star Is Born, A (1937)",Drama
2700,Poison (1991),Drama
1003,Pacific Heights (1990),Mystery|Thriller
6200,"Draughtsman's Contract, The (1982)",Drama
4437,"Zed & Two Noughts, A (1985)",Drama
4438,Woman in the Dunes (Suna no onna) (1964),Drama
1004,Down to You (2000),Comedy|Romance
7323,Seven Chances (1925),Comedy
5557,Where the Buffalo Roam (1980),Comedy
5076,Eye of the Beholder (1999),Thriller
8388,Isn't She Great? (2000),Comedy
5482,"Big Tease, The (1999)",Comedy
6844,"Cup, The (Phörpa) (1999)",Comedy
123,Encino Man (1992),Comedy
2701,"Goodbye Girl, The (1977)",Comedy|Romance
2342,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
1005,Malcolm X (1992),Drama
2702,Sister Act (1992),Comedy|Crime
2343,Sister Act 2: Back in the Habit (1993),Comedy
2703,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
1006,Alive (1993),Drama
314,Agnes of God (1985),Drama|Mystery
2344,Scent of a Woman (1992),Drama
1007,Wayne's World (1992),Comedy
3119,Wayne's World 2 (1993),Comedy
315,"League of Their Own, A (1992)",Comedy|Drama
1008,Patriot Games (1992),Action|Crime|Drama|Thriller
2704,"Bodyguard, The (1992)",Drama|Romance|Thriller
2705,Death Becomes Her (1992),Comedy|Fantasy
5658,Far and Away (1992),Adventure|Drama|Romance
5558,Howards End (1992),Drama
1009,Singles (1992),Comedy|Drama|Romance
1010,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
316,White Men Can't Jump (1992),Comedy|Drama
4089,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
317,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
1011,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
1012,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3408,Stop! Or My Mom Will Shoot (1992),Action|Comedy
2706,Forever Young (1992),Drama|Romance|Sci-Fi
4531,"Cutting Edge, The (1992)",Comedy|Drama|Romance
4480,Of Mice and Men (1992),Drama
1013,Bad Lieutenant (1992),Crime|Drama
1014,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
2707,Single White Female (1992),Drama|Thriller
1015,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
8655,Gun Shy (2000),Comedy
8389,"Brandon Teena Story, The (1998)",Documentary
8390,Different for Girls (1996),Comedy
5559,They Might Be Giants (1971),Comedy|Mystery|Romance
1016,"Beach, The (2000)",Adventure|Drama
1017,Snow Day (2000),Comedy
6001,"Tigger Movie, The (2000)",Animation|Children
7073,Not One Less (Yi ge dou bu neng shao) (1999),Drama
7822,"Big Combo, The (1955)",Film-Noir
5735,Eaten Alive (1977),Horror
2708,To Sir with Love (1967),Drama
591,Boiler Room (2000),Crime|Drama|Thriller
4658,Hanging Up (2000),Comedy|Drama
408,Pitch Black (2000),Horror|Sci-Fi|Thriller
1018,"Whole Nine Yards, The (2000)",Comedy|Crime
7672,Beautiful People (1999),Comedy
8613,Black Tar Heroin: The Dark End of the Street (2000),Documentary
7490,Blue Collar (1978),Crime|Drama
5582,"Circus, The (1928)",Comedy
1019,City Lights (1931),Comedy|Drama|Romance
2709,"Flamingo Kid, The (1984)",Comedy|Drama
7324,"Dog's Life, A (1918)",Comedy
2345,"Kid, The (1921)",Comedy|Drama
5560,Class Reunion (1982),Comedy
7325,"Big Trees, The (1952)",Action|Drama
1020,Reindeer Games (2000),Action|Thriller
1021,Wonder Boys (2000),Comedy|Drama
1022,Deterrence (1999),Drama|Thriller
1023,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance
592,Drowning Mona (2000),Comedy
8391,"Next Best Thing, The (2000)",Comedy|Drama
5077,What Planet Are You From? (2000),Comedy|Sci-Fi
4439,Beyond the Mat (1999),Documentary
1024,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
4440,The Year My Voice Broke (1987),Drama|Romance
4617,Splendor in the Grass (1961),Drama|Romance
8392,My Tutor (1983),Drama
2710,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
8614,For All Mankind (1989),Documentary
8393,Cross of Iron (1977),War
7823,Bride of the Monster (1955),Horror|Sci-Fi
5103,Born Yesterday (1950),Comedy
4441,Birdy (1984),Drama|War
7824,And God Created Woman (1988),Comedy|Drama|Romance
5736,Blood Feast (1963),Horror
5561,Never Cry Wolf (1983),Adventure|Drama
8529,"Perils of Pauline, The (1947)",Comedy
4442,"Raisin in the Sun, A (1961)",Drama
8394,Two Thousand Maniacs! (1964),Horror
646,Mission to Mars (2000),Sci-Fi
2262,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
3017,East-West (Est-ouest) (1999),Drama|Romance
1025,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
2711,Breaking Away (1979),Comedy|Drama
2712,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
1026,Bull Durham (1988),Comedy|Drama|Romance
1027,Dog Day Afternoon (1975),Crime|Drama
2713,American Graffiti (1973),Comedy|Drama
5104,"Asphalt Jungle, The (1950)",Crime|Film-Noir
2346,"Searchers, The (1956)",Drama|Western
5562,"Big Country, The (1958)",Romance|Western
2714,Betrayed (1988),Drama|Thriller
2347,Bound for Glory (1976),Drama
7825,Hangmen Also Die! (1943),Drama|War
4618,On the Beach (1959),Drama
7826,Railroaded! (1947),Film-Noir
6312,"Taking of Pelham One Two Three, The (1974)",Action|Crime
2715,Volunteers (1985),Comedy
1028,JFK (1991),Drama|Mystery|Thriller
4256,Who's Harry Crumb? (1989),Comedy|Mystery
4619,Harry and the Hendersons (1987),Children|Comedy
1029,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
2716,Who's That Girl? (1987),Comedy
5563,She-Devil (1989),Comedy
6313,Date with an Angel (1987),Comedy|Fantasy|Romance
2717,Blind Date (1987),Comedy|Romance
2718,Nadine (1987),Comedy
626,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
4090,"Great Muppet Caper, The (1981)",Children|Comedy
4091,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
6059,Sesame Street Presents Follow That Bird (1985),Children|Comedy
4659,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
5221,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
8395,Turtle Diary (1985),Comedy|Drama|Romance
4939,Titanic (1953),Action|Drama
2348,"Night to Remember, A (1958)",Action|Drama
2213,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
346,Erin Brockovich (2000),Drama
1030,Final Destination (2000),Drama|Thriller
3350,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
4620,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
2349,"Mirror, The (Zerkalo) (1975)",Drama
3351,"Crimson Pirate, The (1952)",Adventure|Comedy
1031,Thelma & Louise (1991),Adventure|Crime|Drama
2719,...And Justice for All (1979),Drama|Thriller
1032,Animal House (1978),Comedy
3623,She's Gotta Have It (1986),Comedy|Romance
6824,School Daze (1988),Drama
556,Do the Right Thing (1989),Drama
5564,Mo' Better Blues (1990),Drama|Musical
2720,Jungle Fever (1991),Drama|Romance
5105,Coogan's Bluff (1968),Crime
2721,"Champ, The (1979)",Drama
1033,Creature Comforts (1989),Animation|Comedy
4852,Death Wish (1974),Action|Crime|Drama
8396,Death Wish 2 (1982),Action|Drama
5106,Death Wish 3 (1985),Action|Drama
3388,Death Wish 5: The Face of Death (1994),Action|Drama
1034,Double Indemnity (1944),Crime|Drama|Film-Noir
6314,Dying Young (1991),Drama|Romance
4877,Cool as Ice (1991),Drama
2263,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3682,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3683,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
2722,Red Dawn (1984),Action|Drama|War
5992,Band of the Hand (1986),Action|Crime|Drama
5685,Bloodsport (1988),Action
2723,Eyes of Laura Mars (1978),Mystery|Thriller
6825,Funny Bones (1995),Comedy|Drama
5565,"Good Earth, The (1937)",Drama
1035,"Good Morning, Vietnam (1987)",Comedy|Drama|War
7193,"Good Mother, The (1988)",Drama
3120,Grumpy Old Men (1993),Comedy
2724,Guess Who's Coming to Dinner (1967),Drama
4793,Romeo Must Die (2000),Action|Crime|Romance|Thriller
8962,Here on Earth (2000),Drama|Romance
8568,Whatever It Takes (2000),Comedy|Romance
4698,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
4621,Waking the Dead (2000),Drama|Thriller
6201,Gothic (1986),Drama|Horror
8592,Hillbillys in a Haunted House (1967),Comedy
1036,Lord of the Flies (1963),Adventure|Drama|Thriller
1037,Modern Times (1936),Comedy|Drama|Romance
5993,Last Resort (National Lampoon's Last Resort) (1994),Comedy
8397,That's Life! (1986),Drama
4794,Heart and Souls (1993),Comedy|Fantasy
2996,Hud (1963),Drama|Western
2350,"Hustler, The (1961)",Drama
4443,Inherit the Wind (1960),Drama
5120,Dersu Uzala (1975),Adventure|Drama
1038,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
593,Retroactive (1997),Sci-Fi|Thriller
2351,"Place in the Sun, A (1951)",Drama|Romance
1039,Jacob's Ladder (1990),Horror|Mystery
1040,Empire Records (1995),Comedy|Drama
2725,"Bamba, La (1987)",Drama
3074,Ladyhawke (1985),Adventure|Fantasy|Romance
3409,Lucas (1986),Drama|Romance
1041,High Fidelity (2000),Comedy|Drama|Romance
2726,"Road to El Dorado, The (2000)",Animation|Children
1042,"Skulls, The (2000)",Thriller
8436,El Dorado (1966),Western
1043,Hook (1991),Adventure|Comedy|Fantasy
4622,Horror Express (1972),Horror
8398,My Chauffeur (1986),Comedy
5566,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
2727,True Grit (1969),Adventure|Drama|Western
8399,Roadside Prophets (1992),Comedy|Drama
6826,Madame Sousatzka (1988),Drama
6600,Max Dugan Returns (1983),Comedy
2352,Midnight Express (1978),Drama
1044,Misery (1990),Drama|Horror|Thriller
2728,Mr. Saturday Night (1992),Comedy|Drama
5113,Murphy's Romance (1985),Comedy|Romance
5575,My Life (1993),Drama
1976,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
1045,Network (1976),Comedy|Drama
1046,No Way Out (1987),Drama|Mystery|Thriller
2729,North Dallas Forty (1979),Comedy|Drama
2730,"Odd Couple, The (1968)",Comedy
2997,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
4795,Black and White (1999),Drama
124,Frequency (2000),Drama|Thriller
4444,Ready to Rumble (2000),Comedy
1047,Return to Me (2000),Drama|Romance
2731,Rules of Engagement (2000),Drama|Thriller
3121,Me Myself I (2000),Comedy|Romance
5107,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
8400,"End of Violence, The (1997)",Drama|Thriller
3352,Force 10 from Navarone (1978),Action|Drama|War
5567,How to Stuff a Wild Bikini (1965),Comedy
4445,Mystery Train (1989),Comedy|Drama
6827,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
2732,Arthur (1981),Comedy|Romance
3122,Bachelor Party (1984),Comedy
2733,Parenthood (1989),Comedy|Drama
1048,Predator (1987),Action|Sci-Fi|Thriller
2734,"Prince of Tides, The (1991)",Drama|Romance
2735,"Postman Always Rings Twice, The (1981)",Crime|Thriller
6315,All the Vermeers in New York (1990),Comedy|Drama|Romance
1049,28 Days (2000),Drama
1050,American Psycho (2000),Crime|Horror|Mystery|Thriller
1051,Keeping the Faith (2000),Comedy|Drama|Romance
2736,Where the Money Is (2000),Comedy|Drama
1052,East is East (1999),Comedy
5483,"Filth and the Fury, The (2000)",Documentary
5501,Passion of Mind (2000),Drama|Mystery|Romance
1053,Diner (1982),Comedy|Drama
4446,Shakes the Clown (1992),Comedy
2737,Cabaret (1972),Drama|Musical
2353,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
4447,Prick Up Your Ears (1987),Comedy|Drama
2738,Auntie Mame (1958),Comedy|Drama
2739,Guys and Dolls (1955),Comedy|Musical|Romance
4448,The Hunger (1983),Horror
2740,Marathon Man (1976),Crime|Drama|Thriller
1054,Caddyshack (1980),Comedy
4660,Gossip (2000),Drama|Thriller
3684,Love and Basketball (2000),Drama|Romance
1055,U-571 (2000),Action|Thriller|War
1056,"Virgin Suicides, The (1999)",Drama|Romance
2741,Jennifer 8 (1992),Mystery|Thriller
2354,Limelight (1952),Comedy|Drama|Romance
7545,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),Crime|Drama|Romance
4623,"Crow: Salvation, The (2000)",Action|Horror
3018,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
4449,Where the Heart Is (2000),Comedy|Drama
1057,"Big Kahuna, The (2000)",Comedy|Drama
5502,Bossa Nova (2000),Comedy|Drama|Romance
2964,Smiling Fish and Goat on Fire (1999),Comedy|Romance
1058,"Idiots, The (Idioterne) (1998)",Comedy|Drama
1059,Time Code (2000),Comedy|Drama
5114,Carnosaur (1993),Horror|Sci-Fi
3685,Carnosaur 2 (1995),Horror|Sci-Fi
3686,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
8963,Defying Gravity (1997),Drama
5124,"Hidden, The (1987)",Action|Horror|Sci-Fi
1060,Two Moon Junction (1988),Drama|Romance
468,Gladiator (2000),Action|Adventure|Drama
5115,I Dreamed of Africa (2000),Drama
5503,Up at the Villa (2000),Drama
3687,Human Traffic (1999),Comedy
4481,Breathless (1983),Action|Drama|Romance|Thriller
8401,Inferno (1980),Horror
4450,"King of Marvin Gardens, The (1972)",Crime|Drama
4451,"Lords of Flatbush, The (1974)",Comedy|Drama
4452,Mr. Mom (1983),Comedy|Drama
3075,Battlefield Earth (2000),Action|Sci-Fi
4661,Center Stage (2000),Drama|Musical
8656,Screwed (2000),Comedy
1061,Hamlet (2000),Crime|Drama|Romance|Thriller
6060,Anchors Aweigh (1945),Comedy|Musical
6601,Blue Hawaii (1961),Comedy|Musical
8437,G.I. Blues (1960),Comedy|Musical|Romance
6061,Gypsy (1962),Musical
8402,King Creole (1958),Crime|Drama|Musical
3410,On the Town (1949),Comedy|Musical|Romance
2742,Pee-wee's Big Adventure (1985),Adventure|Comedy
4453,Regret to Inform (1998),Documentary
6062,Saludos Amigos (1943),Animation|Children|Comedy
6063,The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance
2743,Things Change (1988),Comedy
2744,Honeymoon in Vegas (1992),Comedy|Romance
4565,Dinosaur (2000),Adventure|Animation|Children
4681,Loser (2000),Comedy|Romance
1062,Road Trip (2000),Comedy
1063,Small Time Crooks (2000),Comedy|Crime
8403,"Hollywood Knights, The (1980)",Comedy
5116,"Myth of Fingerprints, The (1997)",Comedy|Drama
5737,Possession (1981),Drama|Horror
6602,"Twelve Chairs, The (1970)",Comedy
647,Mission: Impossible II (2000),Action|Adventure|Thriller
627,Shanghai Noon (2000),Action|Adventure|Comedy|Western
1064,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
6518,Carnival of Souls (1962),Horror|Thriller
3353,Flying Tigers (1942),Action|Drama|Romance|War
2355,"Gold Rush, The (1925)",Adventure|Comedy|Romance
5583,Monsieur Verdoux (1947),Comedy|Crime
1065,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
1066,Seven Days in May (1964),Thriller
1067,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
4142,Vagabond (Sans toit ni loi) (1985),Drama
1068,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
1069,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
7326,"King in New York, A (1957)",Comedy|Drama
3354,"Fighting Seabees, The (1944)",Action|Drama|War
5027,Big Momma's House (2000),Comedy
2745,American Gigolo (1980),Drama
3411,"Endless Summer, The (1966)",Documentary
4624,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
4454,Blow-Out (La grande bouffe) (1973),Drama
5504,Lured (1947),Crime|Film-Noir|Mystery|Thriller
5505,Pandora and the Flying Dutchman (1951),Drama
5738,Quatermass and the Pit (1967),Horror|Sci-Fi
8404,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller
4314,Puppet Master (1989),Horror|Sci-Fi|Thriller
8405,Puppet Master II (1991),Horror|Sci-Fi|Thriller
8406,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
8407,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
8408,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
8409,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller
2356,Romeo and Juliet (1968),Drama|Romance
5117,Stay Tuned (1992),Comedy
19,Blazing Saddles (1974),Comedy|Western
3559,Benji (1974),Adventure|Children
6064,Benji the Hunted (1987),Adventure|Children
6002,For the Love of Benji (1977),Adventure|Children|Comedy|Drama
4455,White Christmas (1954),Comedy|Musical|Romance
1977,Eraserhead (1977),Drama|Horror
3024,Baraka (1992),Documentary
4456,"Man with the Golden Arm, The (1955)",Drama
4457,"Decline of Western Civilization, The (1981)",Documentary|Musical
4458,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
2357,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
4482,Magnum Force (1973),Action|Crime|Drama|Thriller
1070,Blood Simple (1984),Crime|Drama|Film-Noir
2746,"Fabulous Baker Boys, The (1989)",Drama|Romance
2747,Prizzi's Honor (1985),Comedy|Drama|Romance
2748,Flatliners (1990),Horror|Sci-Fi|Thriller
3688,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi
2749,Porky's (1982),Comedy
5118,Porky's II: The Next Day (1983),Comedy
4853,Porky's Revenge (1985),Comedy
4682,Private School (1983),Comedy
8410,Class of Nuke 'Em High (1986),Comedy|Horror
4315,"Toxic Avenger, The (1985)",Comedy|Horror
5659,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
5994,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
3689,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
2264,Predator 2 (1990),Action|Sci-Fi|Thriller
2948,"Running Man, The (1987)",Action|Sci-Fi
3076,Starman (1984),Adventure|Drama|Romance|Sci-Fi
4459,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
2750,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
2751,Mad Max (1979),Action|Adventure|Sci-Fi
2998,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
2752,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
5108,Bird on a Wire (1990),Action|Comedy|Romance
2999,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
1071,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
4460,Firestarter (1984),Horror|Thriller
4316,Sleepwalkers (1992),Horror
3560,Action Jackson (1988),Action|Comedy|Crime|Thriller
2753,Soapdish (1991),Comedy
2754,"Long Walk Home, The (1990)",Drama
5506,Clara's Heart (1988),Drama
5632,Burglar (1987),Comedy|Crime
5507,Fatal Beauty (1987),Action|Comedy|Crime|Drama
1072,Gone in 60 Seconds (2000),Action|Crime
7491,American Pimp (1999),Documentary
7759,Love's Labour's Lost (2000),Comedy|Romance
2514,Sunshine (1999),Drama
5484,Trixie (2000),Comedy|Crime|Mystery
5508,Hamlet (1990),Drama
2755,Coming Home (1978),Drama|War
4566,American Pop (1981),Animation|Musical
3564,Assault on Precinct 13 (1976),Action|Thriller
3000,Near Dark (1987),Horror|Western
1073,One False Move (1992),Crime|Drama|Film-Noir|Thriller
4461,Shaft (1971),Action|Crime|Drama|Thriller
1074,"Conversation, The (1974)",Drama|Mystery
7827,Cutter's Way (1981),Drama|Thriller
4567,"Fury, The (1978)",Horror
4462,"Paper Chase, The (1973)",Drama
2756,Prince of the City (1981),Drama
1075,Serpico (1973),Crime|Drama
2358,"Ace in the Hole (Big Carnival, The) (1951)",Drama
6828,Lonely Are the Brave (1962),Drama|Western
4568,"Sugarland Express, The (1974)",Drama
4345,Trouble in Paradise (1932),Comedy|Romance
3690,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
2359,Badlands (1973),Crime|Drama|Thriller
1076,Battleship Potemkin (1925),Drama|War
4662,Boys and Girls (2000),Comedy|Romance
2482,Shaft (2000),Action|Crime|Thriller
1077,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
5976,Butterfly (La lengua de las mariposas) (1999),Drama
1078,Jesus' Son (1999),Drama
409,Chicken Run (2000),Animation|Children|Comedy
1079,"Me, Myself & Irene (2000)",Adventure|Comedy
347,"Patriot, The (2000)",Action|Drama|War
5109,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
1080,"Perfect Storm, The (2000)",Drama|Thriller
8411,Asylum (1972),Horror
5995,Communion (1989),Drama|Sci-Fi|Thriller
6065,Fun and Fancy Free (1947),Animation|Children|Musical
4569,"Kentucky Fried Movie, The (1977)",Comedy
3691,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller
1081,F/X (1986),Action|Crime|Thriller
4317,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller
5078,"Hot Spot, The (1990)",Crime|Drama|Romance
5079,Missing in Action (1984),Action|War
5222,Braddock: Missing in Action III (1988),Action|War
4570,Thunderbolt and Lightfoot (1974),Action
594,Dreamscape (1984),Horror|Sci-Fi|Thriller
5080,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy
595,House Party (1990),Comedy
4878,House Party 2 (1991),Comedy|Drama|Romance
6066,Make Mine Music (1946),Animation|Children|Musical
5739,Nekromantik (1987),Comedy|Horror
596,Rocketship X-M (1950),Sci-Fi
1082,Croupier (1998),Crime|Drama
7194,"Kid, The (2000)",Comedy|Fantasy
1083,Scary Movie (2000),Comedy|Horror
1084,But I'm a Cheerleader (1999),Comedy
1085,Shower (Xizao) (1999),Comedy
1086,Blow-Up (Blowup) (1966),Drama|Mystery
4571,"Pawnbroker, The (1964)",Drama
7001,Groove (2000),Drama
597,Footloose (1984),Drama
6829,Duel in the Sun (1946),Drama|Romance|Western
598,X-Men (2000),Action|Adventure|Sci-Fi
599,Chuck & Buck (2000),Comedy|Drama
5485,"Five Senses, The (1999)",Drama
600,What Lies Beneath (2000),Drama|Horror|Mystery
601,Pokémon the Movie 2000 (2000),Animation|Children
1087,Criminal Lovers (1999),Crime|Drama|Romance|Thriller
602,Anatomy of a Murder (1959),Drama|Mystery
3077,Freejack (1992),Action|Sci-Fi
2757,H.O.T.S. (1979),Comedy
8412,Knightriders (1981),Action|Adventure|Drama
4572,Mackenna's Gold (1969),Western
5081,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy
603,What About Bob? (1991),Comedy
4573,White Sands (1992),Drama|Thriller
3001,Breaker Morant (1980),Drama|War
2758,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
7195,Interiors (1978),Drama
4143,Love and Death (1975),Comedy
4574,"Official Story, The (La historia oficial) (1985)",Drama
6618,Tampopo (1985),Comedy
8413,Thomas and the Magic Railroad (2000),Children
3614,Nutty Professor II: The Klumps (2000),Comedy
6951,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance
1088,Wonderland (1999),Drama
4663,Autumn in New York (2000),Drama|Romance
604,Coyote Ugly (2000),Comedy|Drama|Romance
1089,Hollow Man (2000),Horror|Sci-Fi|Thriller
605,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
606,Mad About Mambo (2000),Comedy|Romance
607,Saving Grace (2000),Comedy
8414,"Black Sabbath (Tre volti della paura, I) (1963)",Horror
7828,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
2759,Bronco Billy (1980),Adventure|Drama|Romance
4532,"Crush, The (1993)",Thriller
3355,Kelly's Heroes (1970),Action|Comedy|War
8415,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
8416,Phantasm III: Lord of the Dead (1994),Horror
8417,Phantasm IV: Oblivion (1998),Horror
4318,Pumpkinhead (1988),Horror
608,Air America (1990),Action|Comedy
3692,Sleepaway Camp (1983),Horror
609,Steel Magnolias (1989),Drama
9050,And God Created Woman (Et Dieu... créa la femme) (1956),Drama
6316,Easy Money (1983),Comedy
5740,"Ilsa, She Wolf of the SS (1974)",Horror
7136,Silent Fall (1994),Drama|Thriller
7464,The Spiral Staircase (1945),Horror|Mystery|Thriller
8418,I'm the One That I Want (2000),Comedy
1090,"Tao of Steve, The (2000)",Comedy
1091,Aimée & Jaguar (1999),Drama|Romance|War
8307,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance
4639,Bless the Child (2000),Thriller
